row_label_raw,row_label_full,Số đầu năm,Năm nay > 29.625.962.491,VNDNăm trước > 14.976.414.814,numeric__Năm nay > 29.625.962.491,numeric__VNDNăm trước > 14.976.414.814
Trích lập quỹ từ lợi nhuận sau thuế chưa phân phối,Trích lập quỹ từ lợi nhuận sau thuế chưa phân phối,Trích lập quỹ từ lợi nhuận sau thuế chưa phân phối,10.963.713.632,20.798.023.586,10963713632.0,20798023586.0
Sử dụng quỹ,Sử dụng quỹ,Sử dụng quỹ,(6.355.957.581),(6.148.475.909),-6355957581.0,-6148475909.0
Số cuối năm,Số cuối năm,Số cuối năm,34.233.718.542,29.625.962.491,34233718542.0,29625962491.0
