row_label_raw,row_label_full,Công ty Cổ phần Đầu tư Thành Thành Công,Cổ đông lớn,Phí quản lý,7.368.265.410,4.031.281.712,numeric__Cổ đông lớn,numeric__Phí quản lý,numeric__7.368.265.410,numeric__4.031.281.712
Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty trong cùng Tập đoàn,Phí thuê văn phòng,1.985.167.534,3.092.845.991,,,1985167534.0,3092845991.0
Công ty Cổ phần Năng lượng Thành Thành Công,Công ty Cổ phần Năng lượng Thành Thành Công,Công ty Cổ phần Năng lượng Thành Thành Công,Công ty trong cùng Tập đoàn,Mua hàng hóa và dịch vụ,619.344.300,2.314.244.300,,,619344300.0,2314244300.0
Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,Công ty trong cùng Tập đoàn,Phí môi giới,1.250.471,2.151.650.733,,,1250471.0,2151650733.0
Công ty TNHH MTV Kỹ thuật Xây dựng Toàn Thịnh Phát,Công ty TNHH MTV Kỹ thuật Xây dựng Toàn Thịnh Phát,Công ty TNHH MTV Kỹ thuật Xây dựng Toàn Thịnh Phát,Bên liên quan,Chi phí xây dựng,1.325.484.173,1.561.722.673,,,1325484173.0,1561722673.0
Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty trong cùng Tập đoàn,Mua hàng hóa và dịch vụ,21.227.275,422.171.000,,,21227275.0,422171000.0
Ông Vũ Quốc Thái Thành viên HĐQT,Ông Vũ Quốc Thái Thành viên HĐQT,Ông Vũ Quốc Thái Thành viên HĐQT,Ông Vũ Quốc Thái Thành viên HĐQT,Khác,15.000.000,15.000.000,,,15000000.0,15000000.0
Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Đầu tư khác,Chi phí thuê mặt bằng,,299.922,,,,299922.0
,,,,,11.335.739.163,13.589.216.331,,,11335739163.0,13589216331.0
