row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Số cuối năm,Số đầu năm,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
,,,III. LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG TẢI CHÍNH,,,,,,,
33,33,33,Tiền thu từ đi vay,26,1.084.225.859.254,2.756.215.102.978,,26.0,1084225859254.0,2756215102978.0
34,34,34,Tiền chi trả nợ gốc vay,26,(2.304.158.238.161),(2.227.360.978.186),,26.0,-2304158238161.0,-2227360978186.0
36,36,36,Cổ tức đã trả cho cổ đông thiểu số,27.3,(317.125.500),(394.129.700),,273.0,-317125500.0,-394129700.0
40,40,40,Lưu chuyển tiền thuần (sử dụng vào) từ hoạt động tài chính,,(1.220.249.504.407),528.459.995.092,,,-1220249504407.0,528459995092.0
50,50,50,Lưu chuyển tiền thuần trong năm,,(167.474.283.221),124.884.232.569,,,-167474283221.0,124884232569.0
60,60,60,Tiền và tương đương tiền đầu năm,,208.422.315.619,83.538.083.050,,,208422315619.0,83538083050.0
70,70,70,Tiền và tương đương tiền cuối năm,5,40.948.032.398,208.422.315.619,,5.0,40948032398.0,208422315619.0
