row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay dài,Vay dài,Vay dài,Vay dài,
hạn đến,hạn đến,hạn đến,hạn đến,
hạn trả,hạn đến > hạn trả,hạn trả,176.830.581.321,176830581321.0
Vay dài,Vay dài,Vay dài,Vay dài,
hạn,Vay dài > hạn,hạn,777.014.768.752,777014768752.0
