row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,21.703.150.507,25.612.751.663,(3.909.601.156),(13.719.408.914),21703150507.0,25612751663.0,-3909601156.0,-13719408914.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,2.520.303.012,-,2.520.303.012,,2520303012.0,,2520303012.0,
Dự phòng giảm giá đầu từ vào các công ty con và các công ty liên kết,Dự phòng giảm giá đầu từ vào các công ty con và các công ty liên kết,Dự phòng giảm giá đầu từ vào các công ty con và các công ty liên kết,(19.695.652.592),(22.655.394.850),2.959.742.258,672.329.568,-19695652592.0,-22655394850.0,2959742258.0,672329568.0
Chênh lệch giá trị hợp lý trong hợp nhất kinh doanh,Chênh lệch giá trị hợp lý trong hợp nhất kinh doanh,Chênh lệch giá trị hợp lý trong hợp nhất kinh doanh,(101.161.030.113),(101.161.030.113),-,-,-101161030113.0,-101161030113.0,,
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,(96.633.229.185),(98.203.673.300),,,-96633229185.0,-98203673300.0,,
Thu nhập (chi phí) thuế TNDN hoãn lại,Thu nhập (chi phí) thuế TNDN hoãn lại,Thu nhập (chi phí) thuế TNDN hoãn lại,Thu nhập (chi phí) thuế TNDN hoãn lại,Thu nhập (chi phí) thuế TNDN hoãn lại,1.570.444.114,(13.047.079.346),,,1570444114.0,-13047079346.0
