row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu khách hàng ngắn hạn (tiếp theo),Phải thu khách hàng ngắn hạn (tiếp theo),Phải thu khách hàng ngắn hạn (tiếp theo),Phải thu khách hàng ngắn hạn (tiếp theo),Phải thu khách hàng ngắn hạn (tiếp theo),Phải thu khách hàng ngắn hạn (tiếp theo),Phải thu khách hàng ngắn hạn (tiếp theo),,,,
Công ty Cổ phần Thành Thành Nam,Phải thu khách hàng ngắn hạn (tiếp theo) > Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty trong cùng Tập đoàn,Bán hàng hóa và dịch vụ,81.757.400,-,,,81757400.0,
Công ty Cổ phần Thành Thành Công – Biên Hòa,Phải thu khách hàng ngắn hạn (tiếp theo) > Công ty Cổ phần Thành Thành Công – Biên Hòa,Công ty Cổ phần Thành Thành Công – Biên Hòa,Công ty trong cùng Tập đoàn,Bán hàng hóa và dịch vụ,6.000.000,-,,,6000000.0,
,,,,,61.106.870.300,68.407.166.842,,,61106870300.0,68407166842.0
