row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số cuối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,62.674.845.030,49.401.666.414,(31.349.738.090),80.726.773.354,62674845030.0,49401666414.0,-31349738090.0,80726773354.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,1.910.739.023,157.721.152.465,(103.798.491.950),55.833.399.538,1910739023.0,157721152465.0,-103798491950.0,55833399538.0
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,-,4.328.078.400,(1.164.263.278),3.163.815.122,,4328078400.0,-1164263278.0,3163815122.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.727.064.517,9.299.593.490,(7.172.750.017),3.853.907.990,1727064517.0,9299593490.0,-7172750017.0,3853907990.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,121.195.287,(88.419.175),32.776.112,,121195287.0,-88419175.0,32776112.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,66.312.648.570,220.871.686.056,(143.573.662.510),143.610.672.116,66312648570.0,220871686056.0,-143573662510.0,143610672116.0
