row_label_raw,row_label_full,Số đầu năm,Năm nay > 228.165.894.816,VNDNăm trước > 231.696.098.665,numeric__Năm nay > 228.165.894.816,numeric__VNDNăm trước > 231.696.098.665
Lãi thuần trong kỳ,Lãi thuần trong kỳ,Lãi thuần trong kỳ,7.065.408.586,5.607.385.113,7065408586.0,5607385113.0
Chia cổ tức,Chia cổ tức,Chia cổ tức,(317.125.500),(394.129.700),-317125500.0,-394129700.0
Giao dịch vốn với cổ đông không kiểm soát tại công ty con,Giao dịch vốn với cổ đông không kiểm soát tại công ty con,Giao dịch vốn với cổ đông không kiểm soát tại công ty con,(34.966.394.171),(8.743.459.262),-34966394171.0,-8743459262.0
Số cuối năm,Số cuối năm,Số cuối năm,199.947.783.731,228.165.894.816,199947783731.0,228165894816.0
