row_label_raw,row_label_full,col_0,Số suối năm,VND Sô đầu năm,numeric__Số suối năm,numeric__VND Sô đầu năm
Phải trả bên khác:,Phải trả bên khác:,Phải trả bên khác:,73.813.931.474,91.881.837.605,73813931474.0,91881837605.0
- Công ty TNHH Xây dựng Thương mại Thuận Việt,- Công ty TNHH Xây dựng Thương mại Thuận Việt,- Công ty TNHH Xây dựng Thương mại Thuận Việt,17.685.540.076,-,17685540076.0,
- Công ty Cổ phần Xây dựng Phước Thành,- Công ty Cổ phần Xây dựng Phước Thành,- Công ty Cổ phần Xây dựng Phước Thành,4.658.262.974,15.541.752.551,4658262974.0,15541752551.0
- Khác,- Khác,- Khác,51.470.128.424,76.340.085.054,51470128424.0,76340085054.0
Phải trả bên liên quan (Thuyết minh số 36),Phải trả bên liên quan (Thuyết minh số 36),Phải trả bên liên quan (Thuyết minh số 36),11.335.739.163,13.589.216.331,11335739163.0,13589216331.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,85.149.670.637,105.471.053.936,85149670637.0,105471053936.0
