row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Ông Bùi TiếnThắng,Ông Bùi TiếnThắng,Ông Bùi TiếnThắng,Phó chủ tịchHĐQT,Trả nợ gốc vayTạm ứngVayChi phí lãi vayHoàn tạm ứng,1.839.124.801-159.676.342-,9.175.508.5002.061.673.8101.939.124.801472.448.88223.373.810,,,,9.175508500206166e+46
Công ty TNHHSản xuất Xây dựng Dịch vụ Hoa Đồng,Công ty TNHHSản xuất Xây dựng Dịch vụ Hoa Đồng,Công ty TNHHSản xuất Xây dựng Dịch vụ Hoa Đồng,Công ty liên kết,VayHoàn trả gốc vayCho vayThu hồi cho vayLãi cho vayChi phí lãi vayCung cấp dịch vụMua dịch vụĐầu tư góp vốnThanh lý khoảnđầu tư,-459.874.594.336339.296.537.8504.799.056.330-311.159.285-4.978.000.0008.000.000.000,508.752.744.820508.752.744.820292.125.744.82026.074.544.8205.535.186.5771.645.257.345292.779.215249.041.602-,,,,
Công ty Cổ phầnĐầu tư Bất động sản 66,Công ty Cổ phầnĐầu tư Bất động sản 66,Công ty Cổ phầnĐầu tư Bất động sản 66,Đầu tư khác,,,,,,,
Công ty Cổ phầnĐầu tư Bất động sản 66,Công ty Cổ phầnĐầu tư Bất động sản 66 > Công ty Cổ phầnĐầu tư Bất động sản 66,Công ty Cổ phầnĐầu tư Bất động sản 66,Đầu tư khác,Lãi cho vayCho vayThu từ cho vay,12.876.304.724331.775.631.693374.995.631.693,9.071.568.499-,,,1.2876304724331775e+34,
Công ty Cổ phầnDu lịch Thành Thanh Công Lâm Đồng,Công ty Cổ phầnDu lịch Thành Thanh Công Lâm Đồng,Công ty Cổ phầnDu lịch Thành Thanh Công Lâm Đồng,Công ty trong cùng Tập đoàn,Lãi phạtMua hàng hóa và dịch vụThu nhập từ tiền phạt thương mại,-,263.704.67529.459.091-,,,,
Bà Nguyễn Thị Hằng Nga,Công ty Cổ phầnDu lịch Thành Thanh Công Lâm Đồng > Bà Nguyễn Thị Hằng Nga,Bà Nguyễn Thị Hằng Nga,Phó Tổng Giám đốc đến ngày 26 tháng1 năm 2020,Hoàn trả gốc vayChi phí lãi vay,-,2.000.000.000141.952.054,,,,2.000000000141952e+18
Công ty Cổ phầnĐầu tư Xây dựng Long An - IDICO,Công ty Cổ phầnDu lịch Thành Thanh Công Lâm Đồng > Công ty Cổ phầnĐầu tư Xây dựng Long An - IDICO,Công ty Cổ phầnĐầu tư Xây dựng Long An - IDICO,Công ty liên kết,Thông báo chia cổ tức,3.693.600.000,4.104.000.000,,,3693600000.0,4104000000.0
Công ty Cổ phầnDu lịch Thành Thanh Công,Công ty Cổ phầnDu lịch Thành Thanh Công Lâm Đồng > Công ty Cổ phầnDu lịch Thành Thanh Công,Công ty Cổ phầnDu lịch Thành Thanh Công,Công ty trong cùng Tập đoàn,Mua dịch vụVayHoàn trả gốc vayLãi vayBán hàng hóa và dịch vụ,77.546.614---,40.639.965.5395.000.000.0005.000.000.000120.000.0008.875.000,,,,4.06399655395e+46
