row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận (lỗ) kế toán trước thuế,Tổng lợi nhuận (lỗ) kế toán trước thuế,Tổng lợi nhuận (lỗ) kế toán trước thuế,5.614.171.829,(963.025.621.017),5614171829.0,-963025621017.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,1.122.834.366,(192.605.124.203),1122834366.0,-192605124203.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Thay đổi chi phí phải trả,Các khoản điều chỉnh: > Thay đổi chi phí phải trả,Thay đổi chi phí phải trả,18.335.912.294,21.358.692.879,18335912294.0,21358692879.0
Chi phí lãi vay không được trừ,Các khoản điều chỉnh: > Chi phí lãi vay không được trừ,Chi phí lãi vay không được trừ,17.568.561.059,21.717.709.193,17568561059.0,21717709193.0
Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,Các khoản điều chỉnh: > Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,6.302.210.098,1.784.632.622,6302210098.0,1784632622.0
Dự phòng nợ phải thu khó đòi,Các khoản điều chỉnh: > Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,5.661.713.120,53.683.365.257,5661713120.0,53683365257.0
Trích lập dự phòng đầu tư tài chính,Các khoản điều chỉnh: > Trích lập dự phòng đầu tư tài chính,Trích lập dự phòng đầu tư tài chính,3.764.845.955,3.360.862.500,3764845955.0,3360862500.0
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,1.941.617.653,2.380.108.306,1941617653.0,2380108306.0
Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Các khoản điều chỉnh: > Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,65.983.730,(102.297.528),65983730.0,-102297528.0
Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,Các khoản điều chỉnh: > Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,-,23.599.940.499,,23599940499.0
Trích bổ sung thuế TNDN các năm trước,Các khoản điều chỉnh: > Trích bổ sung thuế TNDN các năm trước,Trích bổ sung thuế TNDN các năm trước,-,383.282.516,,383282516.0
Chi phí khấu hao tài sản ngưng sử dụng,Các khoản điều chỉnh: > Chi phí khấu hao tài sản ngưng sử dụng,Chi phí khấu hao tài sản ngưng sử dụng,(16.284.246),10.811.908.349,-16284246.0,10811908349.0
Dự phòng giảm giá hàng tồn kho,Các khoản điều chỉnh: > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(48.861.826.097),54.010.202.126,-48861826097.0,54010202126.0
Lỗ thuế năm trước mang sang,Các khoản điều chỉnh: > Lỗ thuế năm trước mang sang,Lỗ thuế năm trước mang sang,(5.885.567.932),-,-5885567932.0,
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,-,383.282.516,,383282516.0
