row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Lãi vay và lãi đặt cọc (*),Lãi vay và lãi đặt cọc (*),Lãi vay và lãi đặt cọc (*),254.354.946.064,173.069.763.807,254354946064.0,173069763807.0
Bồi thường quyền phát triển rừng do không cung cấp đủ diện tích rừng trồng như đã cam kết (**),Bồi thường quyền phát triển rừng do không cung cấp đủ diện tích rừng trồng như đã cam kết (**),Bồi thường quyền phát triển rừng do không cung cấp đủ diện tích rừng trồng như đã cam kết (**),46.380.000.000,46.460.000.000,46380000000.0,46460000000.0
Chi phí xây dựng,Chi phí xây dựng,Chi phí xây dựng,17.474.175.366,17.203.555.940,17474175366.0,17203555940.0
Chi phí thuê,Chi phí thuê,Chi phí thuê,7.847.164.590,-,7847164590.0,
"Chi phí lương, thường","Chi phí lương, thường","Chi phí lương, thường",8.305.053.000,10.457.387.200,8305053000.0,10457387200.0
Khác,Khác,Khác,3.497.118.532,10.496.914.684,3497118532.0,10496914684.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,337.858.457.552,257.687.621.631,337858457552.0,257687621631.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả các bên khác,Trong đó: > Phải trả các bên khác,Phải trả các bên khác,290.541.193.987,211.227.621.631,290541193987.0,211227621631.0
Phải trả bên liên quan (TM số 31),Trong đó: > Phải trả bên liên quan (TM số 31),Phải trả bên liên quan (TM số 31),47.317.263.565,46.460.000.000,47317263565.0,46460000000.0
