row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.387.429.234,4.400.363.379,1387429234.0,4400363379.0
Chi phí bảo hiểm,Chi phí bảo hiểm,Chi phí bảo hiểm,483.702.977,3.762.097.835,483702977.0,3762097835.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",327.512.670,622.030.181,327512670.0,622030181.0
Chi phí thuê,Chi phí thuê,Chi phí thuê,180.000.000,-,180000000.0,
Khác,Khác,Khác,396.213.587,16.235.363,396213587.0,16235363.0
Dài hạn,Dài hạn,Dài hạn,16.161.468.054,7.161.861.252,16161468054.0,7161861252.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",12.170.779.561,4.745.390.055,12170779561.0,4745390055.0
Chi phí thuê đất (*),Chi phí thuê đất (*),Chi phí thuê đất (*),1.811.186.606,1.864.456.800,1811186606.0,1864456800.0
Khác,Khác,Khác,2.179.501.887,552.014.397,2179501887.0,552014397.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,17.548.897.288,11.562.224.631,17548897288.0,11562224631.0
