row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,67.402.572.564,65.949.847.062,67402572564.0,65949847062.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,40.410.092.658,43.165.037.851,40410092658.0,43165037851.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,21.269.802.845,11.172.829.791,21269802845.0,11172829791.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",1.392.114.492,2.888.103.310,1392114492.0,2888103310.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,449.324.639,5.362.493.249,449324639.0,5362493249.0
Chi phí khác,Chi phí khác,Chi phí khác,3.881.237.930,3.361.382.861,3881237930.0,3361382861.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,83.567.847.403,355.825.990.104,83567847403.0,355825990104.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,32.419.318.381,32.698.916.269,32419318381.0,32698916269.0
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,28.308.565.599,289.365.668.908,28308565599.0,289365668908.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,16.071.903.020,29.506.161.864,16071903020.0,29506161864.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,1.800.810.690,761.912.822,1800810690.0,761912822.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",1.024.058.981,1.351.541.324,1024058981.0,1351541324.0
Chi phí khác,Chi phí khác,Chi phí khác,3.943.190.732,2.141.788.917,3943190732.0,2141788917.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,150.970.419.967,421.775.837.166,150970419967.0,421775837166.0
