row_label_raw,row_label_full,col_0,31/12/2022VND,01/01/2022VND,numeric__31/12/2022VND,numeric__01/01/2022VND
Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,,
Tiền và các khoản tương đương tiền,Tài sản tài chính > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,407.902.279.191,319.051.369.169,407902279191.0,319051369169.0
Phải thu khách hàng và phải thu khác,Tài sản tài chính > Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,1.071.539.939.092,692.774.785.147,1071539939092.0,692774785147.0
Các khoản đầu tư tài chính,Tài sản tài chính > Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,382.865.299.847,581.797.936.833,382865299847.0,581797936833.0
Tổng cộng,Tài sản tài chính > Tổng cộng,Tổng cộng,1.862.307.518.130,1.593.624.091.149,1862307518130.0,1593624091149.0
Công nợ tài chính,Công nợ tài chính,Công nợ tài chính,Công nợ tài chính,Công nợ tài chính,,
Các khoản vay,Công nợ tài chính > Các khoản vay,Các khoản vay,1.165.262.703.613,1.747.039.183.425,1165262703613.0,1747039183425.0
Phải trả người bán và phải trả khác,Công nợ tài chính > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,684.356.071.147,519.951.862.664,684356071147.0,519951862664.0
Chi phí phải trả,Công nợ tài chính > Chi phí phải trả,Chi phí phải trả,385.683.941.232,529.421.278.997,385683941232.0,529421278997.0
Tổng cộng,Công nợ tài chính > Tổng cộng,Tổng cộng,2.235.302.715.992,2.796.412.325.086,2235302715992.0,2796412325086.0
