row_label_raw,row_label_full,col_0,col_1,31/12/2022VND,01/01/2022VND,numeric__col_1,numeric__31/12/2022VND,numeric__01/01/2022VND
a),a),a),Phải nộp,,,,,
a),a) > a),a),Thuế GTGT đầu ra,25.871.251.893,14.715.366.467,,25871251893.0,14715366467.0
a),a) > a),a),Thuế thu nhập doanh nghiệp,125.048.156.345,22.059.110.332,,125048156345.0,22059110332.0
a),a) > a),a),Thuế thu nhập cá nhân,7.802.501.960,9.208.994.426,,7802501960.0,9208994426.0
a),a) > a),a),Thuế nhà thầu,188.650.629,8.268.268,,188650629.0,8268268.0
a),a) > a),a),Thuế khác,155.045.778.843,7.770.297.413,,155045778843.0,7770297413.0
,,,Cộng,313.956.339.670,53.762.036.906,,313956339670.0,53762036906.0
b),b),b),Phải thu,,,,,
b),b) > b),b),Thuế thu nhập doanh nghiệp,3.243.861.169,5.029.713.849,,3243861169.0,5029713849.0
b),b) > b),b),Thuế thu nhập cá nhân,272.080.716,133.648.944,,272080716.0,133648944.0
b),b) > b),b),"Thuế nhà đất, tiền thuê đất",20.154.870.723,-,,20154870723.0,
b),b) > b),b),Thuế khác,10.000,5.710.372,,10000.0,5710372.0
,,,Cộng,23.671.715.329,5.169.073.165,,23671715329.0,5169073165.0
16.,16.,16.,Chi phí phải trả,31/12/2022VND,01/01/2022VND,,,
a),16. > a),a),Ngắn hạn,194.909.460.088,407.746.287.862,,194909460088.0,407746287862.0
a),16. > a),a),Trích trước chi phí lãi vay phải trả,32.752.568.997,36.555.434.112,,32752568997.0,36555434112.0
a),16. > a),a),Trích trước giá vốn kinh doanh bất động sản,150.874.147.880,199.653.740.082,,150874147880.0,199653740082.0
a),16. > a),a),Trích trước chi phí phải trả tiền sử dụng đất dự án Quốc Oai,-,153.410.697.000,,,153410697000.0
a),16. > a),a),Trích trước chi phí phải trả khách sạn Novotel,7.417.030.954,4.172.027.025,,7417030954.0,4172027025.0
a),16. > a),a),Lợi nhuận phải trả theo các hợp đồng thuê biệt thư,-,11.064.644.857,,,11064644857.0
a),16. > a),a),Trích trước chi phí phải trả khác,3.865.712.257,2.889.744.786,,3865712257.0,2889744786.0
b),16. > b),b),Dài hạn,190.774.481.144,121.674.991.135,,190774481144.0,121674991135.0
b),16. > b),b),Chi phí thuê đất tại dự án Sonasea Villas and Resort (*),75.723.565.512,75.723.565.512,,75723565512.0,75723565512.0
b),16. > b),b),Trích trước chi phí hạ tầng kỹ thuật và xây dựng thiết bị,590.261.993,8.966.526.462,,590261993.0,8966526462.0
b),16. > b),b),Trích trước chi phí hỗ trợ lãi suất (**),107.546.094.302,12.145.095.287,,107546094302.0,12145095287.0
b),16. > b),b),Trích trước chi phí lãi vay,6.914.559.337,24.839.803.874,,6914559337.0,24839803874.0
,,,Cộng,385.683.941.232,529.421.278.997,,385683941232.0,529421278997.0
