row_label_raw,row_label_full,1.,Các giao dịch không bằng tiền ảnh hưởng đến báo cáo lưu chuyển tiền tệ trong tương lai,Các giao dịch không bằng tiền ảnh hưởng đến báo cáo lưu chuyển tiền tệ trong tương lai_1,numeric__Các giao dịch không bằng tiền ảnh hưởng đến báo cáo lưu chuyển tiền tệ trong tương lai,numeric__Các giao dịch không bằng tiền ảnh hưởng đến báo cáo lưu chuyển tiền tệ trong tương lai_1
1.,1.,1.,Phân bổ chỉ phí phát hành trái phiếu,934.002.775,,934002775.0
1.,1.,1.,Tiền thu hồi đầu tư góp vốn vào các đơn vị khác qua bù trừ nợ phải trả,2.404.346.740,,2404346740.0
