row_label_raw,row_label_full,31/12/2022,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Tổng cộng VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,407.902.279.191,-,407.902.279.191,407902279191.0,,407902279191.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,1.059.797.924.091,11.742.015.001,1.071.539.939.092,1059797924091.0,11742015001.0,1071539939092.0
Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,382.865.299.847,-,382.865.299.847,382865299847.0,,382865299847.0
01/01/2022,01/01/2022,01/01/2022,Dưới 1 năm VND,Từ 1-5 năm VND,Tổng cộng VND,,,
Tiền và các khoản tương đương tiền,01/01/2022 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,319.051.369.169,-,319.051.369.169,319051369169.0,,319051369169.0
Phải thu khách hàng và phải thu khác,01/01/2022 > Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,684.100.073.880,8.674.711.267,692.774.785.147,684100073880.0,8674711267.0,692774785147.0
Các khoản đầu tư tài chính,01/01/2022 > Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,580.197.936.833,1.600.000.000,581.797.936.833,580197936833.0,1600000000.0,581797936833.0
