row_label_raw,row_label_full,col_0,col_1,31/12/2022 > Giá trị,31/12/2022 > Dự phòng,01/01/2022 > Giá trị,01/01/2022 > Dự phòng,numeric__col_1,numeric__31/12/2022 > Giá trị,numeric__31/12/2022 > Dự phòng,numeric__01/01/2022 > Giá trị,numeric__01/01/2022 > Dự phòng
a),a),a),Ngắn hạn,335.448.663.986,(5.501.016.268),57.252.919.081,(5.501.016.268),,335448663986.0,-5501016268.0,57252919081.0,-5501016268.0
a),a),a),Tạm ứng,3.634.898.403,-,6.233.319.939,-,,3634898403.0,,6233319939.0,
a),a),a),"Cảm cố, ký cược, ký quỹ",42.650.092.892,(5.100.000.000),42.571.670.652,(5.100.000.000),,42650092892.0,-5100000000.0,42571670652.0,-5100000000.0
a),a),a),Công ty Vật liệu xây dựng và Xây lắp thương mại BMC (1),5.100.000.000,(5.100.000.000),5.100.000.000,(5.100.000.000),,5100000000.0,-5100000000.0,5100000000.0,-5100000000.0
a),a),a),Sở Kế hoạch và Đầu tư thành phố Hà Nội (2),2.720.000.000,-,2.720.000.000,-,,2720000000.0,,2720000000.0,
a),a),a),Sở Kế hoạch và Đầu tư tính Kiên Giang (3),14.715.000.000,-,14.715.000.000,-,,14715000000.0,,14715000000.0,
a),a),a),Ký quỹ tại Ngân hàng TMCP Đầu tư và Phát triển Việt Nam (4),19.869.336.000,-,19.831.495.000,-,,19869336000.0,,19831495000.0,
a),a),a),"Các khoản ký quỹ, ký cược khác",245.756.892,-,205.175.652,-,,245756892.0,,205175652.0,
a),a),a),Phải thu khác,289.163.672.691,(401.016.268),8.447.928.490,(401.016.268),,289163672691.0,-401016268.0,8447928490.0,-401016268.0
a),a),a),Lãi phải thu,335.303.820,-,535.143.353,-,,335303820.0,,535143353.0,
a),a),a),Các khoản phải thu khác,288.828.368.871,(401.016.268),7.912.785.137,(401.016.268),,288828368871.0,-401016268.0,7912785137.0,-401016268.0
a),a),a),Tiền thỏa thuận đến bù dự án Khu biệt thực cao cấp Sonasea Residences (5),278.616.788.343,-,-,-,,278616788343.0,,,
a),a),a),Thuế TNCN phải thu CBCNV,1.531.559.987,-,1.431.307.888,-,,1531559987.0,,1431307888.0,
