row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu thuế thu nhập cá nhân,Phải thu thuế thu nhập cá nhân,Phải thu thuế thu nhập cá nhân,6.830.212.392,6.830.212.392,6830212392.0,6830212392.0
Khác,Khác,Khác,7.670.183.519,7.670.183.519,7670183519.0,7670183519.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,14.500.395.911,14.500.395.911,14500395911.0,14500395911.0
