row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
"Nguyên liệu, vật liệu","Ngắn hạn > Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",165.073.443.484,(22.700.771.460),160.033.209.392,(22.706.888.907),165073443484.0,-22700771460.0,160033209392.0,-22706888907.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",7.590.022.766,-,7.736.315.927,-,7590022766.0,,7736315927.0,
Thành phẩm,Ngắn hạn > Thành phẩm,Thành phẩm,17.538.159.717,-,6.556.973.651,-,17538159717.0,,6556973651.0,
Chi phí sản xuất kinh doanh dở dang,Ngắn hạn > Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,81.803.631.685,-,99.680.270.049,-,81803631685.0,,99680270049.0,
Hàng đang đi trên đường,Ngắn hạn > Hàng đang đi trên đường,Hàng đang đi trên đường,138.260.752.855,-,135.050.317.499,-,138260752855.0,,135050317499.0,
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,410.266.010.507,(22.700.771.460),409.057.086.518,(22.706.888.907),410266010507.0,-22700771460.0,409057086518.0,-22706888907.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,,,
"Thiết bị vật tư, phụ tùng thay thế","Dài hạn > Thiết bị vật tư, phụ tùng thay thế","Thiết bị vật tư, phụ tùng thay thế",11.764.390.005,-,-,-,11764390005.0,,,
