row_label_raw,row_label_full,col_0,Số cuối năm(cổ phiếu),Số đầu năm(cổ phiếu),numeric__Số cuối năm(cổ phiếu),numeric__Số đầu năm(cổ phiếu)
Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,641.281.186,641.281.186,641281186.0,641281186.0
Cổ phiếu đã phát hành và góp vốn đầy đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và góp vốn đầy đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và góp vốn đầy đủCổ phiếu phổ thông,641.281.186641.281.186,641.281.186641.281.186,6.412811866412812e+17,6.412811866412812e+17
Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,641.281.186641.281.186,641.281.186641.281.186,6.412811866412812e+17,6.412811866412812e+17
