row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tổng mệnh giá VND,Số cổ phiếu phố thông,Tỷ lệ sở hữu,Tổng mệnh giá VND,Số cổ phiếu phố thông,Tỷ lệ sở hữu,,,,,,
Bộ Công thương,Bộ Công thương,Bộ Công thương,5.745.191.340.000,574.519.134,"89,59%",5.745.191.340.000,574.519.134,"89,59%",5745191340000.0,574519134.0,0.8959,5745191340000.0,574519134.0,0.8959
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,667.620.520.000,66.762.052,"10,41%",667.620.520.000,66.762.052,"10,41%",667620520000.0,66762052.0,0.1041,667620520000.0,66762052.0,0.1041
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.412.811.860.000,641.281.186,,6.412.811.860.000,641.281.186,,6412811860000.0,641281186.0,,6412811860000.0,641281186.0,
