row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
Công ty TNHH Một Thành ViênThương mại Bia Sài Gòn,Công ty TNHH Một Thành ViênThương mại Bia Sài Gòn,Công ty TNHH Một Thành ViênThương mại Bia Sài Gòn,Công ty con,Doanh thu bán thành phẩmDoanh thu bán nguyên vật liệuDoanh thu khácLợi nhuận được chiaMua nguyên vật liệuPhí sử dụng vỏ chaiNhận chuyển nhượng vốn góp,24.861.979.486.882626.785.480143.110.800445.147.488.21151.837.330.24011.527.755.033446.947.945.903,5.989.441.275.215420.610.0003.103.376.568.759-,,,2.4861979486882627e+77,
Công ty Cổ phần Bia Sài Gòn – Sông Lam,Công ty Cổ phần Bia Sài Gòn – Sông Lam,Công ty Cổ phần Bia Sài Gòn – Sông Lam,Công ty con,"Doanh thu bán nguyên vật liệuThu nhập từ cổ tứcMua hàng hóa, nguyên vật liệu",504.360.593.48337.140.000.0001.443.449.102.347,495.442.784.17115.475.000.000-,,,5.043605934833714e+35,
Công ty TNHH Một Thành ViênBia Sài Gòn – Hà Tĩnh,Công ty TNHH Một Thành ViênBia Sài Gòn – Hà Tĩnh,Công ty TNHH Một Thành ViênBia Sài Gòn – Hà Tĩnh,Công ty con,"Doanh thu bán nguyên vật liệuLợi nhuận được chiaDoanh thu khácMua hàng hóaĐầu tư TSCĐ hữu hình,bất động sản đầu tư",417.870.802.54176.534.235.4401.554.115.7881.110.885.790.600-,416.133.282.43190.544.094.3181.165.586.841-,,,,
Công ty Cổ phần Bia Sài Gòn – Quảng Ngãi,Công ty TNHH Một Thành ViênBia Sài Gòn – Hà Tĩnh > Công ty Cổ phần Bia Sài Gòn – Quảng Ngãi,Công ty Cổ phần Bia Sài Gòn – Quảng Ngãi,Công ty con,Doanh thu bán nguyên vật liệuThu nhập từ cổ tứcMua hàng hóa,549.318.191.44935.940.000.0001.742.378.048.840,394.239.394.40926.955.000.000-,,,5.493181914493594e+35,
Công ty Cổ phần Bia Sài Gòn – Hà Nội,Công ty TNHH Một Thành ViênBia Sài Gòn – Hà Tĩnh > Công ty Cổ phần Bia Sài Gòn – Hà Nội,Công ty Cổ phần Bia Sài Gòn – Hà Nội,Công ty con,"Doanh thu bán nguyên vật liệuThu nhập từ cổ tứcMua hàng hóa, nguyên vật liệu",262.873.334.55723.450.000.0001.094.488.572.760,216.420.939.30114.070.000.00041.412.000,,,2.628733345572345e+35,2.164209393011407e+30
