row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,768.389.098,824.061.075,768389098.0,824061075.0
Lỗ do thanh lý các khoản đầu tư,Lỗ do thanh lý các khoản đầu tư,Lỗ do thanh lý các khoản đầu tư,-,4.565.437.992,,4565437992.0
Hoàn nhập dự phòng giảm giácác khoản đầu tư tài chính,Hoàn nhập dự phòng giảm giácác khoản đầu tư tài chính,Hoàn nhập dự phòng giảm giácác khoản đầu tư tài chính,(22.093.123.024),(107.582.989.651),-22093123024.0,-107582989651.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,549.410.035,132.869.691,549410035.0,132869691.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,(20.775.323.891),(102.060.620.893),-20775323891.0,-102060620893.0
