row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
Công ty Cổ phần Bia Sài Gòn – Bình Tây,Công ty Cổ phần Bia Sài Gòn – Bình Tây,Công ty Cổ phần Bia Sài Gòn – Bình Tây,Bên liên quan,"Doanh thu bán nguyên vật liệuThu nhập từ cổ tứcMua hàng hóa, nguyên vật liệu",661.577.735.65315.000.000.0002.275.264.260.690,596.944.829.50515.000.000.000-,,,6.6157773565315e+35,
Công ty Cổ phần Bia Nước giải khátSài Gòn – Tây Đô,Công ty Cổ phần Bia Nước giải khátSài Gòn – Tây Đô,Công ty Cổ phần Bia Nước giải khátSài Gòn – Tây Đô,Bên liên quan,"Doanh thu bán nguyên vật liệuDoanh thu khácThu nhập từ cổ tứcMua hàng hóa, nguyên vật liệu",285.023.319.7141.804.0002.542.500.000878.149.676.756,219.339.202.530-5.932.500.00010.800.000,,,2.850233197141804e+40,
Công ty Cổ phần Bia Sài Gòn – Bạc Liêu,Công ty Cổ phần Bia Sài Gòn – Bạc Liêu,Công ty Cổ phần Bia Sài Gòn – Bạc Liêu,Bên liên quan,"Doanh thu bán nguyên vật liệuDoanh thu cung cấp dịch vụMua hàng hóa, nguyên vật liệuĐầu tư TSCĐ hữu hình,bất động sản đầu tư",107.961.272.7752.166.304.800624.941.031.340-,103.905.759.2202.166.304.800-63.606.926.486,,,,
Công ty Cổ phần Bao Bì Sabeco Sông Lam,Công ty Cổ phần Bia Sài Gòn – Bạc Liêu > Công ty Cổ phần Bao Bì Sabeco Sông Lam,Công ty Cổ phần Bao Bì Sabeco Sông Lam,Bên liên quan,"Thu nhập từ cổ tứcMua hàng hóa, nguyên vật liệu",36.100.000.0001.119.186.568.533,-,,,3.610000000011192e+23,
Công ty Cổ phần Vận Tải và Giao NhậnBia Sài Gòn,Công ty Cổ phần Bia Sài Gòn – Bạc Liêu > Công ty Cổ phần Vận Tải và Giao NhậnBia Sài Gòn,Công ty Cổ phần Vận Tải và Giao NhậnBia Sài Gòn,Bên liên quan,Doanh thu bán nguyên vật liệuThu nhập từ cổ tứcDoanh thu khácMua dịch vụ,4.908.7908.000.000.000100.617.176894.237.103,-,,,4.9087908e+34,
