row_label_raw,row_label_full,Số đầu năm,Năm nay > 191.655.580.546,VNDNăm trước > 156.872.580.232,numeric__Năm nay > 191.655.580.546,numeric__VNDNăm trước > 156.872.580.232
Trích lập từ lợi nhuận sau thuế chưa phân phối,Trích lập từ lợi nhuận sau thuế chưa phân phối,Trích lập từ lợi nhuận sau thuế chưa phân phối,206.491.319.999,237.453.552.073,206491319999.0,237453552073.0
Điều chỉnh trích lập theo Nghị quyết Đại hội đồng Cổ đông,Điều chỉnh trích lập theo Nghị quyết Đại hội đồng Cổ đông,Điều chỉnh trích lập theo Nghị quyết Đại hội đồng Cổ đông,-,(55.045.472.072),,-55045472072.0
Điều chuyển về công ty con,Điều chuyển về công ty con,Điều chuyển về công ty con,-,(33.340.329.325),,-33340329325.0
Sử dụng quỹ,Sử dụng quỹ,Sử dụng quỹ,(208.850.496.917),(114.284.750.362),-208850496917.0,-114284750362.0
Sô cuối năm,Sô cuối năm,Sô cuối năm,189.296.403.628,191.655.580.546,189296403628.0,191655580546.0
