row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Dự phòng thuế TTĐB,Dự phòng thuế TTĐB,Dự phòng thuế TTĐB,-,808.125.246.476,(808.125.246.476),128.954.750.634,,808125246476.0,-808125246476.0,128954750634.0
Lợi thế thương mại,Lợi thế thương mại,Lợi thế thương mại,11.820.807.358,20.896.412.881,(9.075.605.523),20.896.412.881,11820807358.0,20896412881.0,-9075605523.0,20896412881.0
Dự phòng các khoản đầu tư tài chính,Dự phòng các khoản đầu tư tài chính,Dự phòng các khoản đầu tư tài chính,7.719.581.849,12.384.880.850,(4.665.299.001),12.384.880.850,7719581849.0,12384880850.0,-4665299001.0,12384880850.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,2.304.311.667,1.600.000.000,704.311.667,1.600.000.000,2304311667.0,1600000000.0,704311667.0,1600000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,21.844.700.874,843.006.540.207,(821.161.839.333),163.836.044.365,21844700874.0,843006540207.0,-821161839333.0,163836044365.0
