row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Dự án chung cư IJC Aroma,Dự án chung cư IJC Aroma,Dự án chung cư IJC Aroma,-,-,44.604.327.713,44.604.327.713,,,44604327713.0,44604327713.0
Dự án Khu dân cư áp 5C Lai Uyên,Dự án Khu dân cư áp 5C Lai Uyên,Dự án Khu dân cư áp 5C Lai Uyên,352.333.122.298,352.333.122.298,352.333.122.298,352.333.122.298,352333122298.0,352333122298.0,352333122298.0,352333122298.0
Cộng,Cộng,Cộng,352.333.122.298,352.333.122.298,396.937.450.011,396.937.450.011,352333122298.0,352333122298.0,396937450011.0,396937450011.0
