row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,25.535.961.957,84.287.685.154,(109.823.647.111),-,25535961957.0,84287685154.0,-109823647111.0,
Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),51.141.433.778,148.495.179.167,(179.660.628.740),19.975.984.205,51141433778.0,148495179167.0,-179660628740.0,19975984205.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,755.373.216,8.657.810.846,(8.565.502.757),847.681.305,755373216.0,8657810846.0,-8565502757.0,847681305.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,310.811.338,(310.811.338),-,,310811338.0,-310811338.0,
Cộng,Cộng,Cộng,77.432.768.951,241.751.486.505,(298.360.589.946),20.823.665.510,77432768951.0,241751486505.0,-298360589946.0,20823665510.0
