row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu các bên liên quan,Phải thu các bên liên quan,Phải thu các bên liên quan,114.010.068.638,94.773.783.169,114010068638.0,94773783169.0
Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,90.726.611.942,39.197.140.942,90726611942.0,39197140942.0
Công ty Cổ phần Phát triển Đô thị,Công ty Cổ phần Phát triển Đô thị,Công ty Cổ phần Phát triển Đô thị,-,33.758.942.800,,33758942800.0
Công ty TNHH MTV Khách sạn Becamex,Công ty TNHH MTV Khách sạn Becamex,Công ty TNHH MTV Khách sạn Becamex,2.592.500.000,140.000.000,2592500000.0,140000000.0
Công ty TNHH MTV Thương mại Becamex,Công ty TNHH MTV Thương mại Becamex,Công ty TNHH MTV Thương mại Becamex,2.196.008.364,2.287.376.619,2196008364.0,2287376619.0
Công ty TNHH Becamex Tokyu,Công ty TNHH Becamex Tokyu,Công ty TNHH Becamex Tokyu,175.000.000,268.967.772,175000000.0,268967772.0
Công ty Liên doanh TNHH Khu công nghiệp Việt Nam Singapore,Công ty Liên doanh TNHH Khu công nghiệp Việt Nam Singapore,Công ty Liên doanh TNHH Khu công nghiệp Việt Nam Singapore,18.319.948.332,19.121.355.036,18319948332.0,19121355036.0
Phải thu các khách hàng khác,Phải thu các khách hàng khác,Phải thu các khách hàng khác,323.295.407.570,502.795.459.055,323295407570.0,502795459055.0
Công ty Cổ phần Đầu tư và Kinh doanh Bất động sản,Công ty Cổ phần Đầu tư và Kinh doanh Bất động sản,Công ty Cổ phần Đầu tư và Kinh doanh Bất động sản,-,46.095.500.000,,46095500000.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,323.295.407.570,456.699.959.055,323295407570.0,456699959055.0
Cộng,Cộng,Cộng,437.305.476.208,597.569.242.224,437305476208.0,597569242224.0
