row_label_raw,row_label_full,Số đầu năm,Năm nay > 9.806.904.873,Năm trước > 3.586.734.914,numeric__Năm nay > 9.806.904.873,numeric__Năm trước > 3.586.734.914
Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,19.298.986.321,13.418.420.033,19298986321.0,13418420033.0
Chỉ quỹ,Chỉ quỹ,Chỉ quỹ,(9.690.580.300),(7.198.250.074),-9690580300.0,-7198250074.0
Số cuối năm,Số cuối năm,Số cuối năm,19.415.310.894,9.806.904.873,19415310894.0,9806904873.0
