row_label_raw,row_label_full,- Thuế thu nhập doanh nghiệp hiện hành,156.432.803.874,numeric__156.432.803.874
- Thuế thu nhập doanh nghiệp đã tạm nộp cho số tiền nhận trước từ hoạt động chuyển nhượng bất động sản được ghi nhận doanh thu trong năm,- Thuế thu nhập doanh nghiệp đã tạm nộp cho số tiền nhận trước từ hoạt động chuyển nhượng bất động sản được ghi nhận doanh thu trong năm,- Thuế thu nhập doanh nghiệp đã tạm nộp cho số tiền nhận trước từ hoạt động chuyển nhượng bất động sản được ghi nhận doanh thu trong năm,(7.937.624.707),-7937624707.0
Cộng,Cộng,Cộng,148.495.179.167,148495179167.0
