row_label_raw,row_label_full,Thuế TNDN hoãn lại phát sinh do (trích lập)/hoản nhập dự phòng chứng khoán chưa niêm yết không được khấu trừ thuế trong năm,Năm nay > (1.426.060.000),Đơn vị tính: VND > Năm trước > 1.009.600.000,numeric__Năm nay > (1.426.060.000),numeric__Đơn vị tính: VND > Năm trước > 1.009.600.000
Thuế TNDN hoãn lại phát sinh do hoàn nhập dự phòng phải thu tiền bán chứng khoán quá hạn chưa được khấu trừ,Thuế TNDN hoãn lại phát sinh do hoàn nhập dự phòng phải thu tiền bán chứng khoán quá hạn chưa được khấu trừ,Thuế TNDN hoãn lại phát sinh do hoàn nhập dự phòng phải thu tiền bán chứng khoán quá hạn chưa được khấu trừ,17.813.844.969,11.875.896.646,17813844969.0,11875896646.0
Thuế TNDN hoãn lại phát sinh do hoàn nhập dự phòng suy giảm giá trị các khoản cho vay,Thuế TNDN hoãn lại phát sinh do hoàn nhập dự phòng suy giảm giá trị các khoản cho vay,Thuế TNDN hoãn lại phát sinh do hoàn nhập dự phòng suy giảm giá trị các khoản cho vay,295.423.254,5.815.961.812,295423254.0,5815961812.0
Thuế TNDN hoãn lại phát sinh do phần đánh giá tăng tài sản tài chính FVTPL và đánh giá giảm phải trả chứng quyền,Thuế TNDN hoãn lại phát sinh do phần đánh giá tăng tài sản tài chính FVTPL và đánh giá giảm phải trả chứng quyền,Thuế TNDN hoãn lại phát sinh do phần đánh giá tăng tài sản tài chính FVTPL và đánh giá giảm phải trả chứng quyền,15.058.803.295,1.014.190.359,15058803295.0,1014190359.0
Thuế TNDN hoãn lại phát sinh do khoản chi phí phát sinh tạm thời chịu thuế,Thuế TNDN hoãn lại phát sinh do khoản chi phí phát sinh tạm thời chịu thuế,Thuế TNDN hoãn lại phát sinh do khoản chi phí phát sinh tạm thời chịu thuế,1.823.656.500,1.222.492.958,1823656500.0,1222492958.0
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,33.565.668.018,20.938.141.775,33565668018.0,20938141775.0
