row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí môi giới chứng khoán,Chi phí môi giới chứng khoán,Chi phí môi giới chứng khoán,159.007.766.177,142.308.930.113,159007766177.0,142308930113.0
Chi phí hoạt động lưu ký,Chi phí hoạt động lưu ký,Chi phí hoạt động lưu ký,30.971.915.108,27.540.046.739,30971915108.0,27540046739.0
Chi phí lương và các khoản khác theo lương,Chi phí lương và các khoản khác theo lương,Chi phí lương và các khoản khác theo lương,348.003.382.115,243.918.309.142,348003382115.0,243918309142.0
"Chi phí BHXH, BHYT, KPCĐ, BHTN","Chi phí BHXH, BHYT, KPCĐ, BHTN","Chi phí BHXH, BHYT, KPCĐ, BHTN",20.403.626.138,18.639.621.256,20403626138.0,18639621256.0
Chi phí vật tư văn phòng,Chi phí vật tư văn phòng,Chi phí vật tư văn phòng,1.037.171.759,1.413.938.351,1037171759.0,1413938351.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",1.339.553.278,3.084.138.780,1339553278.0,3084138780.0
Chi phí khẩu hao TSCĐ,Chi phí khẩu hao TSCĐ,Chi phí khẩu hao TSCĐ,30.201.675.027,23.400.377.605,30201675027.0,23400377605.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,120.000.000,5.000.000,120000000.0,5000000.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,137.426.555.773,149.410.465.264,137426555773.0,149410465264.0
Chi phí về vốn,Chi phí về vốn,Chi phí về vốn,62.313.196.801,86.949.168.790,62313196801.0,86949168790.0
Chi phí khác,Chi phí khác,Chi phí khác,30.307.688.618,26.536.599.195,30307688618.0,26536599195.0
Tổng cộng,Tổng cộng,Tổng cộng,821.132.530.794,723.206.595.235,821132530794.0,723206595235.0
