row_label_raw,row_label_full,STT,Danh mục các khoản đầu tư,Số lượng bán Đơn vị,Giá bán bình quân VND/đơn vị,Tổng giá trị bán VND,Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch VND,Lãi bản chủng khoán năm nay VND,Lãi bản chủng khoán năm trước VND,numeric__Danh mục các khoản đầu tư,numeric__Số lượng bán Đơn vị,numeric__Giá bán bình quân VND/đơn vị,numeric__Tổng giá trị bán VND,numeric__Giá vốn bình quân gia quyền tính đến cuối ngày giao dịch VND,numeric__Lãi bản chủng khoán năm nay VND,numeric__Lãi bản chủng khoán năm trước VND
1,1,1,LÃI BÁN,LÃI BÁN,LÃI BÁN,LÃI BÁN,LÃI BÁN,LÃI BÁN,LÃI BÁN,,,,,,,
1,1 > 1,1,Cổ phiếu và chứng khoán niêm yết DBC FPT FUESSVFL HPG MBB Chứng quyền do Công ty phát hành Cổ phiếu và chứng khoán niêm yết khác,235.434.6304.356.5109.960.21057.179.08034.709.90010.640.77072.703.56045.884.580,28.62951.69610.11428.69119.676,4.230.822.107.793124.724.045.500514.905.748.000578.288.049.820995.863.286.500209.362.750.000204.083.414.4731.603.594.813.500,3.958.555.499.30199.648.121.527487.308.269.477564.521.134.376917.989.688.189203.103.173.510145.731.793.1601.540.253.319.062,272.266.608.49225.075.923.97327.597.478.52313.766.915.44477.873.598.3116.259.576.49058.351.621.31363.341.494.438,157.923.960.29038.162.140.6541.785.568.44114.837.622.63626.850.758.35676.287.870.203,,2.354346304356511e+62,2.862951696101143e+24,4.2308221077931245e+97,3.9585554993019966e+96,2.7226660849225075e+87,1.5792396029038162e+65
2,1 > 2,2,Cổ phiếu và Chứng chỉ quỹ chưa niêm yết Trải phiếu niêm yết Trải phiếu và chứng khoán chưa niêm yết Lãi vị thể của hợp đồng CKPS Tống cộng,53.078.13363.950.00020.734.126-373.196.889,390.633.397.0546.930.948.800.00090.589.909.144.314,345.034.210.3186.928.328.700.00090.392.159.023.726-101.624.077.433.345,45.599.186.7362.620.100.00090.392.159.023.726-101.624.077.433.345,45.599.186.7362.620.100.00090.392.159.023.726-101.624.077.433.345,39.844.827.10221.409.429.381197.750.120.588145.434.778.000663.670.793.816,,,3.906333970546931e+38,,,,3.984482710221409e+57
