row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,
Dư phòng chứng khoán chưa niêm yết trong nămtạm thời không được khấu trừ thuế,Tài sản thuế thu nhập hoãn lại > Dư phòng chứng khoán chưa niêm yết trong nămtạm thời không được khấu trừ thuế,Dư phòng chứng khoán chưa niêm yết trong nămtạm thời không được khấu trừ thuế,1.426.060.000,-,1426060000.0,
Dư phòng phải thu tiền bán chứng khoán quáhan thanh toán tạm thời chịu thuế,Tài sản thuế thu nhập hoãn lại > Dư phòng phải thu tiền bán chứng khoán quáhan thanh toán tạm thời chịu thuế,Dư phòng phải thu tiền bán chứng khoán quáhan thanh toán tạm thời chịu thuế,-,17.813.844.969,,17813844969.0
Dư phòng giảm giá trị các khoản cho vay támthời không được khấu trừ thuế,Tài sản thuế thu nhập hoãn lại > Dư phòng giảm giá trị các khoản cho vay támthời không được khấu trừ thuế,Dư phòng giảm giá trị các khoản cho vay támthời không được khấu trừ thuế,23.798.599,319.221.853,23798599.0,319221853.0
Chi phí tạm thời chịu thuế phát sinh,Tài sản thuế thu nhập hoãn lại > Chi phí tạm thời chịu thuế phát sinh,Chi phí tạm thời chịu thuế phát sinh,2.773.984.204,4.597.640.704,2773984204.0,4597640704.0
Tổng cộng,Tài sản thuế thu nhập hoãn lại > Tổng cộng,Tổng cộng,4.223.842.803,22.730.707.526,4223842803.0,22730707526.0
Phải trả thuế TNDN hoãn lại,Phải trả thuế TNDN hoãn lại,Phải trả thuế TNDN hoãn lại,Phải trả thuế TNDN hoãn lại,Phải trả thuế TNDN hoãn lại,,
Thuế TNDN hoãn lại phát sinh do phần đánh giátăng tài sản tài chính FVTPL,Phải trả thuế TNDN hoãn lại > Thuế TNDN hoãn lại phát sinh do phần đánh giátăng tài sản tài chính FVTPL,Thuế TNDN hoãn lại phát sinh do phần đánh giátăng tài sản tài chính FVTPL,24.006.166.069,6.820.599.067,24006166069.0,6820599067.0
Thuế TNDN hoãn lại phát sinh do phần đánh giàlai tài sản tài chính AFS,Phải trả thuế TNDN hoãn lại > Thuế TNDN hoãn lại phát sinh do phần đánh giàlai tài sản tài chính AFS,Thuế TNDN hoãn lại phát sinh do phần đánh giàlai tài sản tài chính AFS,(948.258.278),70.942.484.845,-948258278.0,70942484845.0
Thuế TNDN hoãn lại phát sinh do phần đánh giàgiảm phải trả chứng quyền đang lưu hành,Phải trả thuế TNDN hoãn lại > Thuế TNDN hoãn lại phát sinh do phần đánh giàgiảm phải trả chứng quyền đang lưu hành,Thuế TNDN hoãn lại phát sinh do phần đánh giàgiảm phải trả chứng quyền đang lưu hành,94.953.970,2.221.717.677,94953970.0,2221717677.0
Tổng cộng,Phải trả thuế TNDN hoãn lại > Tổng cộng,Tổng cộng,23.152.861.761,79.984.801.589,23152861761.0,79984801589.0
