row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
1. Các khoản phải thu bán các tài sản tài chínhTrong đó các khoản phải thu về bán các tài sản tài chính không có khả năng thu hồi,1. Các khoản phải thu bán các tài sản tài chínhTrong đó các khoản phải thu về bán các tài sản tài chính không có khả năng thu hồi,1. Các khoản phải thu bán các tài sản tài chínhTrong đó các khoản phải thu về bán các tài sản tài chính không có khả năng thu hồi,304.395.057.166,318.467.747.950,304395057166.0,318467747950.0
1. Các khoản phải thu bán các tài sản tài chínhTrong đó các khoản phải thu về bán các tài sản tài chính không có khả năng thu hồi,1. Các khoản phải thu bán các tài sản tài chínhTrong đó các khoản phải thu về bán các tài sản tài chính không có khả năng thu hồi,1. Các khoản phải thu bán các tài sản tài chínhTrong đó các khoản phải thu về bán các tài sản tài chính không có khả năng thu hồi,290.268.582.666,296.897.416.150,290268582666.0,296897416150.0
"2. Các khoản phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính","2. Các khoản phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính","2. Các khoản phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính",81.997.868.579,20.474.439.337,81997868579.0,20474439337.0
3. Trả trước cho người bán,3. Trả trước cho người bán,3. Trả trước cho người bán,198.769.776.297,9.247.337.843,198769776297.0,9247337843.0
4. Phải thu các dịch vụ CTCK cung cấpTrong đó phải thu khó đòi các dịch vụ CTCK cung cấp,4. Phải thu các dịch vụ CTCK cung cấpTrong đó phải thu khó đòi các dịch vụ CTCK cung cấp,4. Phải thu các dịch vụ CTCK cung cấpTrong đó phải thu khó đòi các dịch vụ CTCK cung cấp,21.849.849.036,35.359.191.164,21849849036.0,35359191164.0
4. Phải thu các dịch vụ CTCK cung cấpTrong đó phải thu khó đòi các dịch vụ CTCK cung cấp,4. Phải thu các dịch vụ CTCK cung cấpTrong đó phải thu khó đòi các dịch vụ CTCK cung cấp,4. Phải thu các dịch vụ CTCK cung cấpTrong đó phải thu khó đòi các dịch vụ CTCK cung cấp,11.232.959.417,10.992.959.417,11232959417.0,10992959417.0
5. Các khoản phải thu khácTrong đó phải thu khác khó đòi,5. Các khoản phải thu khácTrong đó phải thu khác khó đòi,5. Các khoản phải thu khácTrong đó phải thu khác khó đòi,1.926.127.178,2.051.563.026,1926127178.0,2051563026.0
5. Các khoản phải thu khácTrong đó phải thu khác khó đòi,5. Các khoản phải thu khácTrong đó phải thu khác khó đòi,5. Các khoản phải thu khácTrong đó phải thu khác khó đòi,-,388.517.477,,388517477.0
6. Dự phòng phải thu khó đòi,6. Dự phòng phải thu khó đòi,6. Dự phòng phải thu khó đòi,(301.376.542.083),(308.273.893.044),-301376542083.0,-308273893044.0
Tổng cộng,Tổng cộng,Tổng cộng,307.562.136.173,77.326.386.276,307562136173.0,77326386276.0
