row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Từ tài sản tài chính FVTPL,Từ tài sản tài chính FVTPL,Từ tài sản tài chính FVTPL,394.322.418.864,82.260.656.777,394322418864.0,82260656777.0
Từ tài sản tài chính HTM,Từ tài sản tài chính HTM,Từ tài sản tài chính HTM,847.763.707.998,990.887.512.226,847763707998.0,990887512226.0
Từ các khoản cho vay và phải thu,Từ các khoản cho vay và phải thu,Từ các khoản cho vay và phải thu,525.089.898.914,677.893.533.729,525089898914.0,677893533729.0
Từ tài sản tài chính AFS,Từ tài sản tài chính AFS,Từ tài sản tài chính AFS,232.761.214.148,29.806.057.516,232761214148.0,29806057516.0
"Cổ tức, trái tức phát sinh từ tài sản tài chính AFS","Cổ tức, trái tức phát sinh từ tài sản tài chính AFS","Cổ tức, trái tức phát sinh từ tài sản tài chính AFS",5.047.690.166,16.679.625.500,5047690166.0,16679625500.0
Chênh lệch đánh giá lại theo giá trị hợp lý tài sản tài chính AFS phân loại lại,Chênh lệch đánh giá lại theo giá trị hợp lý tài sản tài chính AFS phân loại lại,Chênh lệch đánh giá lại theo giá trị hợp lý tài sản tài chính AFS phân loại lại,227.713.523.982,13.126.432.016,227713523982.0,13126432016.0
- TDM,- TDM,- TDM,-,12.905.000.000,,12905000000.0
- DHC,- DHC,- DHC,67.588.180.691,-,67588180691.0,
- SGN,- SGN,- SGN,159.274.198.599,-,159274198599.0,
- Khác,- Khác,- Khác,851.144.692,221.432.016,851144692.0,221432016.0
Tổng cộng,Tổng cộng,Tổng cộng,1.999.937.239.924,1.780.847.760.248,1999937239924.0,1780847760248.0
