row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. DOANH THU HOẠT ĐỘNG,,,,,,,
01,01,01,1. Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ (FVTPL),,1.748.419.158.047,692.477.449.231,,,1748419158047.0,692477449231.0
01.1,01.1,01.1,1.1. Lãi bản các tài sản tài chính FVTPL,29.1,663.670.793.816,341.846.976.362,,291.0,663670793816.0,341846976362.0
01.2,01.2,01.2,1.2. Chênh lệch tăng về đánh giá lại các tài sản tài chính FVTPL,,673.995.363.859,242.392.546.814,,,673995363859.0,242392546814.0
01.3,01.3,01.3,"1.3. Có tức, tiến lãi phát sinh tư tài sản tài chính FVTPL",29.4,394.322.418.864,82.260.656.777,,294.0,394322418864.0,82260656777.0
01.4,01.4,01.4,1.4. Chênh lệch giảm do đánh giá lại phải trả chứng quyền đang lưu hành,29.3,16.430.581.508,25.977.269.278,,293.0,16430581508.0,25977269278.0
02,02,02,2. Lãi từ các khoản đầu tư năm giữ đến ngày đào hạn (HTM),29.4,847.763.707.998,990.887.512.226,,294.0,847763707998.0,990887512226.0
03,03,03,3. Lãi từ các khoản cho vay và phải thu,29.4,525.089.898.914,677.893.533.729,,294.0,525089898914.0,677893533729.0
04,04,04,4. Lãi từ tài sản tài chính sản sáng để bán (AFS),29.4,232.761.214.148,29.806.057.516,,294.0,232761214148.0,29806057516.0
06,06,06,5. Doanh thu nghiệp vụ môi giới chứng khoán,,798.948.048.958,582.408.229.457,,,798948048958.0,582408229457.0
07,07,07,"6. Doanh thu nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán",,32.749.530.273,28.835.160.883,,,32749530273.0,28835160883.0
08,08,08,7. Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,,6.657.294.320,6.958.978.813,,,6657294320.0,6958978813.0
09,09,09,8. Doanh thu nghiệp vụ lưu ký chứng khoán,,36.844.664.402,33.598.654.678,,,36844664402.0,33598654678.0
10,10,10,9. Doanh thu hoạt động tư vấn tài chính,,54.335.094.105,59.178.614.910,,,54335094105.0,59178614910.0
11,11,11,10. Thu nhập hoạt động khác,31,16.058.834.267,27.007.296.081,,31.0,16058834267.0,27007296081.0
20,20,20,Cộng doanh thu hoạt động,,4.299.627.445.432,3.129.051.487.524,,,4299627445432.0,3129051487524.0
,,,II. CHI PHÍ HOẠT ĐỘNG,,,,,,,
21,21,21,1. Lỗ từ các tài sản tài chính FVTPL,,995.174.214.905,377.264.798.033,,,995174214905.0,377264798033.0
21.1,21.1,21.1,1.1 Lỗ bản các tài sản tài chính FVTPL,29.1,536.472.628.541,128.933.416.468,,291.0,536472628541.0,128933416468.0
21.2,21.2,21.2,1.2 Chênh lệch giảm đánh giá lại các tài sản tài chính FVTPL,,399.234.490.177,231.362.091.601,,,399234490177.0,231362091601.0
21.3,21.3,21.3,1.3 Chi phí giao dịch mua các tài sản tài chính FVTPL,,2.992.990.085,2.045.881.138,,,2992990085.0,2045881138.0
21.4,21.4,21.4,1.4 Chênh lệch tăng do đánh giá lại phải trả chứng quyền đang lưu hành,29.3,56.474.106.102,14.923.408.826,,293.0,56474106102.0,14923408826.0
23,23,23,2. Lỗ và ghi nhận chênh lệch đánh giá theo giá trị hợp lý tài sản tài chính AFS khi phân loại lại,,13.351.221.324,93.932.433,,,13351221324.0,93932433.0
24,24,24,"3. Chi phí dự phòng tài sản tài chính, xử lý tổn thất các khoản phải thu khó đòi, lỗ suy giảm tài sản tài chính và chi phí di vay của các khoản cho vay",30,444.411.131,11.501.372.858,,30.0,444411131.0,11501372858.0
26,26,26,4. Chi phí hoạt động tự doanh,34,28.969.000.575,16.642.976.480,,34.0,28969000575.0,16642976480.0
27,27,27,5. Chi phí nghiệp vụ môi giới chứng khoán,32,625.814.988.058,555.493.733.108,,32.0,625814988058.0,555493733108.0
28,28,28,"6. Chi phí nghiệp vụ bảo lãnh, đại lý phát hành chứng khoán",32,8.317.086.067,15.040.853.528,,32.0,8317086067.0,15040853528.0
29,29,29,7. Chi phí nghiệp vụ tư vấn đầu tư chứng khoán,32,18.976.542.088,21.502.445.834,,32.0,18976542088.0,21502445834.0
30,30,30,8. Chi phí nghiệp vụ lưu ký chứng khoán,32,32.491.874.038,27.540.046.739,,32.0,32491874038.0,27540046739.0
31,31,31,9. Chi phí hoạt động tư vấn tài chính,32,39.681.162.483,17.492.136.941,,32.0,39681162483.0,17492136941.0
32,32,32,10. Chi phí hoạt động khác,"32, 33",95.850.878.060,86.137.379.085,,,95850878060.0,86137379085.0
40,40,40,Cộng chi phí hoạt động,,1.859.071.378.729,1.128.709.675.039,,,1859071378729.0,1128709675039.0
