row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý
Cổ phiếu niêm yết,Cổ phiếu niêm yết,Cổ phiếu niêm yết,-,-,251.088.814.728,591.104.213.600,,,251088814728.0,591104213600.0
HAH,HAH,HAH,-,-,26.089.965.620,11.392.969.200,,,26089965620.0,11392969200.0
Cổ phiếu niêm yết khác,Cổ phiếu niêm yết khác,Cổ phiếu niêm yết khác,-,-,224.998.849.108,579.711.244.400,,,224998849108.0,579711244400.0
Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,188.022.664.703,183.281.373.318,175.191.146.904,167.092.651.904,188022664703.0,183281373318.0,175191146904.0,167092651904.0
CTCP PAN Farm,CTCP PAN Farm,CTCP PAN Farm,53.408.921.300,53.408.921.300,53.408.921.300,53.408.921.300,53408921300.0,53408921300.0,53408921300.0,53408921300.0
CTCP ConCung,CTCP ConCung,CTCP ConCung,55.073.516.809,55.073.516.809,42.241.999.000,42.241.999.000,55073516809.0,55073516809.0,42241999000.0,42241999000.0
Cổ phiếu chưa niêm yết khác,Cổ phiếu chưa niêm yết khác,Cổ phiếu chưa niêm yết khác,79.540.226.594,74.798.935.209,79.540.226.604,71.441.731.604,79540226594.0,74798935209.0,79540226604.0,71441731604.0
Tổng cộng,Tổng cộng,Tổng cộng,188.022.664.703,183.281.373.318,426.279.961.632,758.196.865.504,188022664703.0,183281373318.0,426279961632.0,758196865504.0
