row_label_raw,row_label_full,col_0,Số suối năm,VND Số đầu năm,numeric__Số suối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,325.769.328.816,263.535.434.711,325769328816.0,263535434711.0
Chi phí xây dựng dự án,Chi phí xây dựng dự án,Chi phí xây dựng dự án,228.016.242.587,227.742.828.860,228016242587.0,227742828860.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,85.105.401.209,27.760.192.072,85105401209.0,27760192072.0
Khác,Khác,Khác,12.647.685.020,8.032.413.779,12647685020.0,8032413779.0
Dài hạn,Dài hạn,Dài hạn,133.063.083.199,134.666.390.880,133063083199.0,134666390880.0
Chi phí thuê đất thuộc và chia lợi nhuận cố định (*),Chi phí thuê đất thuộc và chia lợi nhuận cố định (*),Chi phí thuê đất thuộc và chia lợi nhuận cố định (*),133.063.083.199,134.666.390.880,133063083199.0,134666390880.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,458.832.412.015,398.201.825.591,458832412015.0,398201825591.0
