row_label_raw,row_label_full,Bên cho vay,Lãi suất%/năm,Số cuối nămVND,Số đầu nămVND,numeric__Lãi suất%/năm,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Các cá nhân,Các cá nhân,Các cá nhân,"7,5-11",338.860.996.983,347.103.486.099,,338860996983.0,347103486099.0
Công ty Cổ phần Đầu tư Bất động sản Kim Thành,Công ty Cổ phần Đầu tư Bất động sản Kim Thành,Công ty Cổ phần Đầu tư Bất động sản Kim Thành,"4,5",7.300.000.000,7.300.000.000,4.5,7300000000.0,7300000000.0
Công ty TNHH MTV TTC Land Retail Management,Công ty TNHH MTV TTC Land Retail Management,Công ty TNHH MTV TTC Land Retail Management,"10,5",430.000.000,430.000.000,10.5,430000000.0,430000000.0
Công ty Cổ phần Kho bãi Bao Bì Bình Tây,Công ty Cổ phần Kho bãi Bao Bì Bình Tây,Công ty Cổ phần Kho bãi Bao Bì Bình Tây,10,-,21.818.000.000,10.0,,21818000000.0
Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,"6,5",-,900.000.000,6.5,,900000000.0
Công ty TNHH MTV Tư Vấn Sài Gòn Thương Tín,Công ty TNHH MTV Tư Vấn Sài Gòn Thương Tín,Công ty TNHH MTV Tư Vấn Sài Gòn Thương Tín,"10,5",-,600.000.000,10.5,,600000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,346.590.996.983,378.151.486.099,,346590996983.0,378151486099.0
