row_label_raw,row_label_full,Công ty Cổ phần Đầu tư Thành Thành Công,Cổ đông lớn,Mua hàng hóa và dịch vụ,6.728.825.400,4.006.984.802,numeric__Cổ đông lớn,numeric__Mua hàng hóa và dịch vụ,numeric__6.728.825.400,numeric__4.006.984.802
Công ty Cổ phần Đầu tư Bất động sản TTC Land Hưng Điền,Công ty Cổ phần Đầu tư Bất động sản TTC Land Hưng Điền,Công ty Cổ phần Đầu tư Bất động sản TTC Land Hưng Điền,Công ty con,Mua hàng hóa và dịch vụ,4.172.460.621,4.596.243.325,,,4172460621.0,4596243325.0
Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty trong cùng Tập đoàn,Mua hàng hóa và dịch vụ,1.985.167.534,3.092.845.991,,,1985167534.0,3092845991.0
Công ty TNHH MTV Kỹ thuật Xây dựng Toàn Thịnh Phát,Công ty TNHH MTV Kỹ thuật Xây dựng Toàn Thịnh Phát,Công ty TNHH MTV Kỹ thuật Xây dựng Toàn Thịnh Phát,Bên liên quan,Mua hàng hóa và dịch vụ,1.325.484.173,1.561.722.673,,,1325484173.0,1561722673.0
Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Công ty con,Mua hàng hóa và dịch vụ,264.453.167,434.088.701,,,264453167.0,434088701.0
Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty con,Mua hàng hóa và dịch vụ,34.113.914,-,,,34113914.0,
Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,Công ty Cổ phần Du lịch Thành Thành Công Lâm Đồng,Công ty trong cùng Tập đoàn,Mua hàng hóa và dịch vụ,21.227.275,422.171.000,,,21227275.0,422171000.0
