row_label_raw,row_label_full,col_0,Giá trị theo hợp đồng,Giá trị đã ghi nhận,VNDGiá trị cam kết còn lại,numeric__Giá trị theo hợp đồng,numeric__Giá trị đã ghi nhận,numeric__VNDGiá trị cam kết còn lại
Dự án Jamona City,Dự án Jamona City,Dự án Jamona City,3.538.556.430.363,3.092.515.968.922,446.040.461.441,3538556430363.0,3092515968922.0,446040461441.0
Dự án Carillon 6,Dự án Carillon 6,Dự án Carillon 6,935.241.862.000,5.794.630.505,929.447.231.495,935241862000.0,5794630505.0,929447231495.0
Dự án Carillon 7,Dự án Carillon 7,Dự án Carillon 7,852.067.056.364,698.534.876.640,153.532.179.724,852067056364.0,698534876640.0,153532179724.0
Dự án TTC Plaza Đức Trọng,Dự án TTC Plaza Đức Trọng,Dự án TTC Plaza Đức Trọng,151.244.181.818,125.220.528.409,26.023.653.409,151244181818.0,125220528409.0,26023653409.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.477.109.530.545,3.922.066.004.476,1.555.043.526.069,5477109530545.0,3922066004476.0,1555043526069.0
