row_label_raw,row_label_full,col_0,Số suối năm,Số đầu năm,numeric__Số suối năm,numeric__Số đầu năm
,,,Số cổ phiếu,Số cổ phiếu,,
Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,366.356.303,366.356.303,366356303.0,366356303.0
Cổ phiếu đã phát hành và góp vốn đầy đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và góp vốn đầy đủCổ phiếu phổ thông,Cổ phiếu đã phát hành và góp vốn đầy đủCổ phiếu phổ thông,366.356.303,366.356.303,366356303.0,366356303.0
Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,366.356.303,366.356.303,366356303.0,366356303.0
