row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,3.770.456.667.362,4.956.103.900.584,,,3770456667362.0,4956103900584.0
310,310,310,I. Nợ ngắn hạn,,3.117.747.424.007,4.109.355.833.406,,,3117747424007.0,4109355833406.0
311,311,311,1. Phải trả người bán ngắn hạn,19,69.661.675.937,68.298.283.785,,19.0,69661675937.0,68298283785.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,20,1.297.022.898.178,738.145.986.939,,20.0,1297022898178.0,738145986939.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,,114.441.342.939,33.208.723.976,,,114441342939.0,33208723976.0
314,314,314,4. Phải trả người lao động,21,605.028.305,694.190.865,,21.0,605028305.0,694190865.0
315,315,315,5. Chi phí phải trả ngắn hạn,22,325.769.328.816,263.535.434.711,,22.0,325769328816.0,263535434711.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,23,10.839.571.200,11.238.033.891,,23.0,10839571200.0,11238033891.0
319,319,319,7. Phải trả ngắn hạn khác,24,610.142.721.264,1.734.364.709.431,,24.0,610142721264.0,1734364709431.0
320,320,320,8. Vay ngắn hạn,25,657.900.910.001,1.233.103.097.445,,25.0,657900910001.0,1233103097445.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,31.363.947.367,26.767.372.363,,,31363947367.0,26767372363.0
330,330,330,II. Nợ dài hạn,,652.709.243.355,846.748.067.178,,,652709243355.0,846748067178.0
333,333,333,1. Chi phí phải trả dài hạn,22,133.063.083.199,134.666.390.880,,22.0,133063083199.0,134666390880.0
336,336,336,2. Doanh thu chưa thực hiện dài hạn,23,14.267.606.057,24.599.804.640,,23.0,14267606057.0,24599804640.0
337,337,337,3. Phải trả dài hạn khác,24,289.142.294.034,287.581.871.658,,24.0,289142294034.0,287581871658.0
338,338,338,4. Vay dài hạn,25,216.236.260.065,399.900.000.000,,25.0,216236260065.0,399900000000.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,4.558.319.207.674,4.447.719.273.870,,,4558319207674.0,4447719273870.0
410,410,410,I. Vốn chủ sở hữu,26.1,4.558.319.207.674,4.447.719.273.870,,261.0,4558319207674.0,4447719273870.0
411,411,411,1. Vốn cổ phần,,3.663.563.030.000,3.663.563.030.000,,,3663563030000.0,3663563030000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.663.563.030.000,3.663.563.030.000,,,3663563030000.0,3663563030000.0
412,412,412,2. Thắng dư vốn cổ phần,,333.257.781.211,333.257.781.211,,,333257781211.0,333257781211.0
418,418,418,3. Quỹ đầu tư phát triển,,146.172.220.708,140.690.363.892,,,146172220708.0,140690363892.0
420,420,420,4. Quỹ khác thuộc vốn chủ sở hữu,,24.890.292.522,24.890.292.522,,,24890292522.0,24890292522.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,390.435.883.233,285.317.806.245,,,390435883233.0,285317806245.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,261.724.845.369,175.680.669.924,,,261724845369.0,175680669924.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm này,,128.711.037.864,109.637.136.321,,,128711037864.0,109637136321.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,8.328.775.875.036,9.403.823.174.454,,,8328775875036.0,9403823174454.0
