row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu khác ngắn hạn (tiếp theo),Phải thu khác ngắn hạn (tiếp theo),Phải thu khác ngắn hạn (tiếp theo),Phải thu khác ngắn hạn (tiếp theo),Phải thu khác ngắn hạn (tiếp theo),Phải thu khác ngắn hạn (tiếp theo),Phải thu khác ngắn hạn (tiếp theo),,,,
Ông Trần Lam Thông,Phải thu khác ngắn hạn (tiếp theo) > Ông Trần Lam Thông,Ông Trần Lam Thông,Bên liên quan,Tạm ứng cho công tác đến bù đất,-,16.339.627.171,,,,16339627171.0
Ông Trần Lam Thông,Phải thu khác ngắn hạn (tiếp theo) > Ông Trần Lam Thông,Ông Trần Lam Thông,Bên liên quan,Tạm ứng thực hiện dự án,-,213.244.526,,,,213244526.0
Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Phải thu khác ngắn hạn (tiếp theo) > Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín,Công ty con,Phí môi giới,-,9.877.967.177,,,,9877967177.0
Ông Đăng Hồng Anh,Phải thu khác ngắn hạn (tiếp theo) > Ông Đăng Hồng Anh,Ông Đăng Hồng Anh,Cổ đông lớn,Tạm ứng,-,11.717.230,,,,11717230.0
,,,,,638.857.824.552,524.588.018.459,,,638857824552.0,524588018459.0
