row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,4.029.791.022.783,3.863.737.262.688,,,4029791022783.0,3863737262688.0
210,210,210,I. Các khoản phải thu dài hạn,,261.978.085.640,212.575.485.640,,,261978085640.0,212575485640.0
212,212,212,1. Trả trước cho người bán dài hạn,,696.817.582,1.294.217.582,,,696817582.0,1294217582.0
216,216,216,2. Phải thu dài hạn khác,10,261.281.268.058,211.281.268.058,,10.0,261281268058.0,211281268058.0
220,220,220,II. Tài sản cố định,,105.073.065.591,103.749.522.463,,,105073065591.0,103749522463.0
221,221,221,1. Tài sản cố định hữu hình,13,1.905.493.271,2.545.909.794,,13.0,1905493271.0,2545909794.0
222,222,222,Nguyên giá,,14.103.718.975,13.624.292.975,,,14103718975.0,13624292975.0
223,223,223,Giá trị khấu hao lũy kế,,(12.198.225.704),(11.078.383.181),,,-12198225704.0,-11078383181.0
224,224,224,2. Tài sản cố định thuê tài chính,14,2.180.785.344,-,,14.0,2180785344.0,
225,225,225,Nguyên giá,,2.426.950.909,-,,,2426950909.0,
226,226,226,Giá trị khấu hao lũy kế,,(246.165.565),-,,,-246165565.0,
227,227,227,3. Tài sản cố định vô hình,15,100.986.786.976,101.203.612.669,,15.0,100986786976.0,101203612669.0
228,228,228,Nguyên giá,,110.532.970.731,108.793.720.731,,,110532970731.0,108793720731.0
229,229,229,Giá trị hao mòn lũy kế,,(9.546.183.755),(7.590.108.062),,,-9546183755.0,-7590108062.0
230,230,230,III. Bất động sản đầu tư,16,531.158.642.525,555.474.350.782,,16.0,531158642525.0,555474350782.0
231,231,231,1. Nguyên giá,,593.213.668.744,593.213.668.744,,,593213668744.0,593213668744.0
232,232,232,2. Giá trị khấu hao lũy kế,,(62.055.026.219),(37.739.317.962),,,-62055026219.0,-37739317962.0
240,240,240,IV. Tài sản dở dang dài hạn,17,2.757.775.000,1.097.415.000,,17.0,2757775000.0,1097415000.0
242,242,242,1. Chỉ phí xây dựng cơ bản dở dang,,2.757.775.000,1.097.415.000,,,2757775000.0,1097415000.0
250,250,250,V. Đầu tư tài chính dài hạn,18,2.896.352.456.707,2.683.516.067.223,,18.0,2896352456707.0,2683516067223.0
251,251,251,1. Đầu tư vào công ty con,,2.555.754.639.561,2.518.965.672.911,,,2555754639561.0,2518965672911.0
252,252,252,2. Đầu tư vào công ty liên kết,,10.600.000.000,10.600.000.000,,,10600000000.0,10600000000.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,410.065.325.491,256.432.650.491,,,410065325491.0,256432650491.0
254,254,254,4. Dự phòng đầu tư tài chính dài hạn,,(85.067.508.345),(102.482.256.179),,,-85067508345.0,-102482256179.0
255,255,255,5. Đầu tư nắm giữ đến ngày đáo hạn,,5.000.000.000,-,,,5000000000.0,
260,260,260,VI. Tài sản dài hạn khác,,232.470.997.320,307.324.421.580,,,232470997320.0,307324421580.0
261,261,261,1. Chỉ phí trả trước dài hạn,12,232.470.997.320,307.324.421.580,,12.0,232470997320.0,307324421580.0
270,270,270,TỔNG CỘNG TÀI SẢN,,8.328.775.875.036,9.403.823.174.454,,,8328775875036.0,9403823174454.0
