row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,156.599.055.685,75.058.999.454,,,156599055685.0,75058999454.0
02,02,02,Khấu hao và hao mòn tài sản cố định và bất động sản đầu tư,"13,14,15",27.637.792.038,25.253.216.312,,,27637792038.0,25253216312.0
03,03,03,Hoàn nhập dự phòng,,(19.597.500.277),(6.736.797.159),,,-19597500277.0,-6736797159.0
05,05,05,Lãi từ hoạt động đầu tư,,(359.155.424.815),(678.116.332.575),,,-359155424815.0,-678116332575.0
06,06,06,Chỉ phí đi vay,29,117.644.410.299,200.492.626.184,,29.0,117644410299.0,200492626184.0
08,08,08,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu động,,(76.871.667.070),(384.048.287.784),,,-76871667070.0,-384048287784.0
09,09,09,Giảm các khoản phải thu,,713.519.471.389,592.752.793.104,,,713519471389.0,592752793104.0
10,10,10,Giảm giảm hàng tồn kho,,483.328.310.676,714.667.001.980,,,483328310676.0,714667001980.0
11,11,11,Giảm các khoản phải trả,,(516.492.417.570),(167.225.397.151),,,-516492417570.0,-167225397151.0
12,12,12,Giảm (tăng) chi phí trả trước,,74.942.734.842,(8.011.302.539),,,74942734842.0,-8011302539.0
14,14,14,Tiền lãi vay đã trả,,(60.299.201.162),(199.524.944.717),,,-60299201162.0,-199524944717.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,21,(118.690.235),-,,21.0,-118690235.0,
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(13.514.529.056),(11.722.068.762),,,-13514529056.0,-11722068762.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,604.494.011.814,536.887.794.131,,,604494011814.0,536887794131.0
,,,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,Tiền chi để mua sắm tài sản cố định và bất động sản đầu tư,,(6.305.986.909),(98.883.263.330),,,-6305986909.0,-98883263330.0
23,23,23,Tiền chi cho vay,,(4.870.144.271.628),(1.008.599.200.000),,,-4870144271628.0,-1008599200000.0
24,24,24,Tiền thu hồi cho vay,,4.859.549.448.808,1.188.451.523.779,,,4859549448808.0,1188451523779.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(190.421.641.650),(654.943.685.084),,,-190421641650.0,-654943685084.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,-,639.760.228.804,,,,639760228804.0
27,27,27,Tiền thu lãi cho vay và cổ tức,,236.711.375.315,264.712.819.713,,,236711375315.0,264712819713.0
30,30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,29.388.923.936,330.498.423.882,,,29388923936.0,330498423882.0
