row_label_raw,row_label_full,col_0,Số suối năm,VND Sô đầu năm,numeric__Số suối năm,numeric__VND Sô đầu năm
Phải trả các bên khác,Phải trả các bên khác,Phải trả các bên khác,55.114.943.853,51.467.540.393,55114943853.0,51467540393.0
- Công ty TNHH Đầu tư Xây dựng Thươngmại Thuận Việt,- Công ty TNHH Đầu tư Xây dựng Thươngmại Thuận Việt,- Công ty TNHH Đầu tư Xây dựng Thươngmại Thuận Việt,17.685.540.076,-,17685540076.0,
- Công ty Cổ phần Xây dựng Phước Thành,- Công ty Cổ phần Xây dựng Phước Thành,- Công ty Cổ phần Xây dựng Phước Thành,4.658.262.974,15.541.752.551,4658262974.0,15541752551.0
- Khác,- Khác,- Khác,32.771.140.803,35.925.787.842,32771140803.0,35925787842.0
Phải trả bên liên quan (Thuyết minh số 33),Phải trả bên liên quan (Thuyết minh số 33),Phải trả bên liên quan (Thuyết minh số 33),14.546.732.084,16.830.743.392,14546732084.0,16830743392.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,69.661.675.937,68.298.283.785,69661675937.0,68298283785.0
