row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Công ty Cổ phần Sản xuất Xây dựng Dịch vụ Hoa Đồng,Công ty Cổ phần Sản xuất Xây dựng Dịch vụ Hoa Đồng,Công ty Cổ phần Sản xuất Xây dựng Dịch vụ Hoa Đồng,Công ty liên kết,Thu hồi gốc vay Cho vay Lãi cho vay Cung cấp dịch vụ Lãi vay,331.756.537.850 265.595.394.336 2.593.902.589 259.159.285 -,26.074.544.820 97.846.544.820 979.532.055 - 1.645.257.345,,,,
Công ty Cổ phần Đầu tư Bất động sản 66,Công ty Cổ phần Sản xuất Xây dựng Dịch vụ Hoa Đồng > Công ty Cổ phần Đầu tư Bất động sản 66,Công ty Cổ phần Đầu tư Bất động sản 66,Bên liên quan,Thu hồi gốc vay Cho vay Lãi cho vay,374.995.631.693 331.775.631.693 12.876.304.724,- 9.071.568.499,,,,-9071568499.0
Ông Đăng Hồng Anh,Ông Đăng Hồng Anh,Ông Đăng Hồng Anh,Cổ đông lớn,Tạm ứng Thu hồi tạm ứng,54.461.550 27.399.000,228.052.790 1.155.282.686,,,,
Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Cổ đông lớn,"Mua hàng hóa, dịch vụ Vay Trả gốc vay Cung cấp dịch vụ",6.945.810.177 - - -,8.126.478.265 82.500.000.000 82.500.000.000 40.000.000.000,,,,
Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,Công ty trong cùng Tập đoàn,Trả gốc vay Lãi vay Cung cấp dịch vụ Vay,600.000.000 15.189.041 - -,- 32.621.918 2.459.048.777 600.000.000,,,,
Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty trong cùng Tập đoàn,Thu hồi khoản cho vay Mua dịch vụ Vay Lãi cho vay Trả gốc vay Lãi vay,40.587.982.000 8.216.221.025 6.790.990.671 5.343.287.230 - -,- 12.824.641.641 800.000.000 5.773.356.163 800.000.000 8.197.260,,,,
Công ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Toàn Hải Vân,Công ty trong cùng Tập đoàn,Thu hồi khoản cho vay Cho vay Lãi từ hợp tác kinh doanh Lãi cho vay,47.000.000.000 31.000.000.000 12.551.452.054 5.893.942.459,100.663.095.887 212.000.000.000 - 8.094.011.018,,,,
