row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGÁN HẠN,,4.298.984.852.253,5.540.085.911.766,,,4298984852253.0,5540085911766.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,29.439.120.468,154.422.112.097,,5.0,29439120468.0,154422112097.0
111,111,111,1. Tiền,,18.869.481.194,94.056.993.147,,,18869481194.0,94056993147.0
112,112,112,2. Các khoản tương đương tiền,,10.569.639.274,60.365.118.950,,,10569639274.0,60365118950.0
120,120,120,II. Đầu tư ngắn hạn,,69.141.902.272,63.547.079.452,,,69141902272.0,63547079452.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,6,69.141.902.272,63.547.079.452,,6.0,69141902272.0,63547079452.0
130,130,130,III. Các khoản phải thu ngắn hạn,,2.750.229.394.238,3.381.765.983.965,,,2750229394238.0,3381765983965.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7,185.702.573.064,274.424.009.202,,7.0,185702573064.0,274424009202.0
132,132,132,2. Trả trước cho người bán ngắn hạn,8,591.017.143.779,552.588.176.692,,8.0,591017143779.0,552588176692.0
135,135,135,3. Phải thu về cho vay ngắn hạn,9,1.339.728.712.445,1.444.592.394.445,,9.0,1339728712445.0,1444592394445.0
136,136,136,4. Phải thu ngắn hạn khác,10,635.934.133.876,1.115.966.572.552,,10.0,635934133876.0,1115966572552.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,"7, 10",(2.153.168.926),(5.805.168.926),,,-2153168926.0,-5805168926.0
140,140,140,IV. Hàng tồn kho,11,1.438.688.899.349,1.923.486.457.582,,11.0,1438688899349.0,1923486457582.0
141,141,141,1. Hàng tồn kho,,1.440.158.146.906,1.923.486.457.582,,,1440158146906.0,1923486457582.0
149,149,149,2. Dự phòng hàng tồn kho,,(1.469.247.557),-,,,-1469247557.0,
150,150,150,V. Tài sản ngắn hạn khác,,11.485.535.926,16.864.278.670,,,11485535926.0,16864278670.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,10.774.865.038,10.864.175.620,,12.0,10774865038.0,10864175620.0
152,152,152,2. Thuế GTGT được khấu trừ,,710.670.888,6.000.103.050,,,710670888.0,6000103050.0
