row_label_raw,row_label_full,Công ty Cổ phần Đầu tưBắt động sản Kim Thành,TPHCM Đang hoạt động,Bắt động sản,"48,00","48,00_1",numeric__TPHCM Đang hoạt động,numeric__Bắt động sản,"numeric__48,00","numeric__48,00_1"
Công ty Cổ phần Đầu tưSVG,Công ty Cổ phần Đầu tưSVG,Công ty Cổ phần Đầu tưSVG,TPHCM Đang hoạt động,Sản xuất vàxây dựng,"50,00",(*),,,50.0,
