row_label_raw,row_label_full,- Thuế giá trị gia tăng đầu ra,01/01/2025VND > 3.620.012.719,Số phải nộp trong năm VND > 59.666.539.094,Số đã nộp trong năm VND > 52.409.819.468,Giảm do thanh lý công ty con VND > 3.977.158.648,31/12/2025VND > 6.899.573.697,numeric__01/01/2025VND > 3.620.012.719,numeric__Số phải nộp trong năm VND > 59.666.539.094,numeric__Số đã nộp trong năm VND > 52.409.819.468,numeric__Giảm do thanh lý công ty con VND > 3.977.158.648,numeric__31/12/2025VND > 6.899.573.697
- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,11.052.460.340,14.360.346.285,11.244.724.736,6.537.117.472,7.630.964.417,11052460340.0,14360346285.0,11244724736.0,6537117472.0,7630964417.0
- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,76.664.573,678.856.214,623.538.919,118.227.125,13.754.743,76664573.0,678856214.0,623538919.0,118227125.0,13754743.0
- Thuế tài nguyên,- Thuế tài nguyên,- Thuế tài nguyên,319.771.517,6.639.309.531,6.437.953.454,-,521.127.594,319771517.0,6639309531.0,6437953454.0,,521127594.0
"- Thuế nhà đất, tiền thuê đất","- Thuế nhà đất, tiền thuê đất","- Thuế nhà đất, tiền thuê đất",12.496.270.417,1.261.490.366,1.723.471.221,-,12.034.289.562,12496270417.0,1261490366.0,1723471221.0,,12034289562.0
"- Phí, lệ phí và các khoản phải nộp khác","- Phí, lệ phí và các khoản phải nộp khác","- Phí, lệ phí và các khoản phải nộp khác",9.911.920.831,6.985.215.647,6.773.126.022,-,10.124.010.456,9911920831.0,6985215647.0,6773126022.0,,10124010456.0
,,,37.477.100.397,89.591.757.137,79.212.633.820,10.632.503.245,37.223.720.469,37477100397.0,89591757137.0,79212633820.0,10632503245.0,37223720469.0
