row_label_raw,row_label_full,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh > 5,Năm 2025 VND > (65.887.360.219) > 95.024.595.087,Năm 2024 VND > (99.635.801.169) > 194.659.449.343,numeric__Mã số > 50 > 60,numeric__Thuyết minh > 5,numeric__Năm 2025 VND > (65.887.360.219) > 95.024.595.087,numeric__Năm 2024 VND > (99.635.801.169) > 194.659.449.343
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,,3.027.145,946.913,61.0,,3027145.0,946913.0
Tiền và tương đương tiền cuối năm,Tiền và tương đương tiền cuối năm,Tiền và tương đương tiền cuối năm,70,5,29.140.262.013,95.024.595.087,70.0,5.0,29140262013.0,95024595087.0
