row_label_raw,row_label_full,col_0,01/01/2025VND,Số phải nộp trong năm VND,Số đã nộp/khẩu trừ trong năm VND,Giảm do thanh lý công ty con VND,31/12/2025VND,numeric__01/01/2025VND,numeric__Số phải nộp trong năm VND,numeric__Số đã nộp/khẩu trừ trong năm VND,numeric__Giảm do thanh lý công ty con VND,numeric__31/12/2025VND
- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,707.955.544,807.038.038,847.162.147,550.000,747.529.653,707955544.0,807038038.0,847162147.0,550000.0,747529653.0
- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,163.314,41.279.072,43.331.031,-,2.215.273,163314.0,41279072.0,43331031.0,,2215273.0
- Thuế giá trị gia tăng đầu ra,- Thuế giá trị gia tăng đầu ra,- Thuế giá trị gia tăng đầu ra,11.264.227,-,-,-,11.264.227,11264227.0,,,,11264227.0
"- Thuế nhà đất, tiền thuê đất","- Thuế nhà đất, tiền thuê đất","- Thuế nhà đất, tiền thuê đất",1.247.455,-,16.668.782,16.668.782,1.247.455,1247455.0,,16668782.0,16668782.0,1247455.0
"- Phí, lệ phí và các khoản phải nộp khác","- Phí, lệ phí và các khoản phải nộp khác","- Phí, lệ phí và các khoản phải nộp khác",4.458.163,146.372.072,146.372.072,4.458.163,-,4458163.0,146372072.0,146372072.0,4458163.0,
,,,725.088.703,994.689.182,1.053.534.032,21.676.945,762.256.608,725088703.0,994689182.0,1053534032.0,21676945.0,762256608.0
