row_label_raw,row_label_full,Tại ngày đầu năm VND,Tăng VND,Giảm VND,Phân loại lại VND,Tại ngày cuối năm VND,numeric__Tăng VND,numeric__Giảm VND,numeric__Phân loại lại VND,numeric__Tại ngày cuối năm VND
1.000.000,1.000.000,1.000.000,410.241.442.989,(119.842.000.029),-,290.400.442.960,410241442989.0,-119842000029.0,,290400442960.0
15.000.000.000,15.000.000.000,15.000.000.000,-,(15.000.000.000),15.000.000.000,15.000.000.000,,-15000000000.0,15000000000.0,15000000000.0
25.659.660.000,25.659.660.000,25.659.660.000,-,(25.544.000.000),66.419.220.000,66.534.880.000,,-25544000000.0,66419220000.0,66534880000.0
40.660.660.000,40.660.660.000,40.660.660.000,410.241.442.989,(160.386.000.029),81.419.220.000,371.935.322.960,410241442989.0,-160386000029.0,81419220000.0,371935322960.0
