row_label_raw,row_label_full,col_0,Tại ngàyđầu nămVND,Số phải nộptrong nămVND,Số đã thựcnộp/(cấn trừ)trong nămVND,Tại ngàycuối nămVND,numeric__Tại ngàyđầu nămVND,numeric__Số phải nộptrong nămVND,numeric__Số đã thựcnộp/(cấn trừ)trong nămVND,numeric__Tại ngàycuối nămVND
Thuế GTGT,Thuế GTGT,Thuế GTGT,3.320.607.126,26.949.678.814,(28.919.549.783),1.350.736.157,3320607126.0,26949678814.0,-28919549783.0,1350736157.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,2.517.194.998,3.488.058.275,(4.348.511.169),1.656.742.104,2517194998.0,3488058275.0,-4348511169.0,1656742104.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,1.176.197.280,15.423.272.558,(15.175.385.824),1.424.084.014,1176197280.0,15423272558.0,-15175385824.0,1424084014.0
Thuế thu nhậpcá nhân,Thuế thu nhậpcá nhân,Thuế thu nhậpcá nhân,739.398.903,7.816.809.295,(7.060.797.126),1.495.411.072,739398903.0,7816809295.0,-7060797126.0,1495411072.0
Các loại thuế vàphí khác,Các loại thuế vàphí khác,Các loại thuế vàphí khác,706.326.796,5.095.262.097,(4.980.555.962),821.032.931,706326796.0,5095262097.0,-4980555962.0,821032931.0
,,,8.459.725.103,58.773.081.039,(60.484.799.864),6.748.006.278,8459725103.0,58773081039.0,-60484799864.0,6748006278.0
