row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Số có khả năng trả nợ VND,Số đầu năm > Giá trị VND,Số đầu năm > Số có khả năng trả nợ VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Số có khả năng trả nợ VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Số có khả năng trả nợ VND
Bên thứ ba (*),Bên thứ ba (*),Bên thứ ba (*),9.018.176.826,9.018.176.826,304.458.051.552,304.458.051.552,9018176826.0,9018176826.0,304458051552.0,304458051552.0
Bên liên quan (Thuyết minh 30(b)),Bên liên quan (Thuyết minh 30(b)),Bên liên quan (Thuyết minh 30(b)),7.828.443.011,7.828.443.011,10.739.988.774,10.739.988.774,7828443011.0,7828443011.0,10739988774.0,10739988774.0
,,,16.846.619.837,16.846.619.837,315.198.040.326,315.198.040.326,16846619837.0,16846619837.0,315198040326.0,315198040326.0
