row_label_raw,row_label_full,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Mua dịch vụ,Mua dịch vụ,Mua dịch vụ,377.400.545,383.075.008,377400545.0,383075008.0
Mua dịch vụ,Mua dịch vụ,Mua dịch vụ,-,90.475.636,,90475636.0
Mua dịch vụ,Mua dịch vụ,Mua dịch vụ,3.127.939.410,2.143.575.247,3127939410.0,2143575247.0
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,10.000.000,-,10000000.0,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,203.023.144,34.360.818,203023144.0,34360818.0
Mua dịch vụ,Mua dịch vụ,Mua dịch vụ,-,402.000.000,,402000000.0
Lương và các quyền lợi gộp,Lương và các quyền lợi gộp,Lương và các quyền lợi gộp,12.278.336.673,9.208.026.820,12278336673.0,9208026820.0
