row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Các khoản cho vay các bên liên quan(Thuyết minh số 33.3),Ngắn hạn > Các khoản cho vay các bên liên quan(Thuyết minh số 33.3),Các khoản cho vay các bên liên quan(Thuyết minh số 33.3),55.580.200,49.385.477,55580200.0,49385477.0
Các khoản cho vay khác,Ngắn hạn > Các khoản cho vay khác,Các khoản cho vay khác,55.931,55.000,55931.0,55000.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,55.636.131,49.440.477,55636131.0,49440477.0
Dài hạn,Dài hạn,Dài hạn,,,,
Các khoản cho vay các bên liên quan(Thuyết minh số 33.3),Dài hạn > Các khoản cho vay các bên liên quan(Thuyết minh số 33.3),Các khoản cho vay các bên liên quan(Thuyết minh số 33.3),24.050.103,2.385.697,24050103.0,2385697.0
Các khoản cho vay khác,Dài hạn > Các khoản cho vay khác,Các khoản cho vay khác,1.961,-,1961.0,
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,24.052.064,2.385.697,24052064.0,2385697.0
