row_label_raw,row_label_full,TT,Tên công ty,Tên viết tắt,Tỷ lệ biểu quyết (%) (*),Tỷ lệ lợi ích (%),Trụ sở chính,Hoạt động chính,numeric__Tên công ty,numeric__Tên viết tắt,numeric__Tỷ lệ biểu quyết (%) (*),numeric__Tỷ lệ lợi ích (%),numeric__Trụ sở chính,numeric__Hoạt động chính
98,98,98,Công ty Cổ phần Nghiên cứu Phát triển và Ứng dụng Người máy VinRobotics,Công ty VinRobotics,"51,00","51,00","Tòa nhà văn phòng Symphony, Đường Chu Huy Mân, Khu đô thị sinh thái Vinhomes Riverside, Phường Phúc Lợi, Quận Long Biên, Thành phố Hà Nội, Việt Nam","▸ Sản xuất người máy công nghiệp, người máy thông minh",,,51.0,51.0,,
99,99,99,Công ty Cổ phần Đầu tư Bảo Lai,Công ty Đầu tư Bảo Lai,"96,48","47,54","Số 166 Phạm Văn Đồng, Phường Xuân Đình, Quận Bắc Từ Liêm, Hà Nội, Việt Nam",▸ Khai thác khoáng sản,,,96.48,47.54,,
100,100,100,Công ty TNHH MTV Đá trắng Bảo Lai,Công ty Đá trắng Bảo Lai,"100,00","47,54","Thôn Hợp Nhất, Xã Thịnh Hưng, Huyện Yên Bình, Tĩnh Yên Bái, Việt Nam",▸ Sản xuất các sản phẩm từ đá trắng,,,100.0,47.54,,
101,101,101,Công ty Cổ phần Đá cắm thạch Đức Thắng,Công ty Đốc Thắng,"100,00","47,98","Thôn Ngòi Kèn, Xã Liễu Đỏ, Huyện Lục Yên, Tĩnh Yên Bái, Việt Nam",▸ Khai thác khoáng sản,,,100.0,47.98,,
102,102,102,Công ty TNHH Đá cắm thạch An Phú,Công ty An Phú,"100,00","47,54","Thôn Khau Ca, Xã An Phú, Huyện Lục Yên, Tĩnh Yên Bái, Việt Nam",▸ Sản xuất các sản phẩm từ đá trắng,,,100.0,47.54,,
103,103,103,Công ty TNHH MTV Khai thác Khoáng sản Bảo Lai Lục Yên,Công ty Bảo Lai Lục Yên,"100,00","47,54","Thôn Ngòi Kèn, Xã Liễu Đỏ, Huyện Lục Yên, Tĩnh Yên Bái, Việt Nam",▸ Khai thác khoáng sản,,,100.0,47.54,,
104,104,104,Công ty Cổ phần Khoáng sản Phan Thanh,Công ty Phan Thanh,"100,00","47,69","Thôn Bản Ro, Xã Phan Thanh, Huyện Lục Yên, Tĩnh Yên Bái, Việt Nam",▸ Khai thác khoáng sản,,,100.0,47.69,,
105,105,105,Công ty Cổ phần Đầu tư Vạn Khoa,Công ty Đầu tư Vạn Khoa,"100,00","48,16","Thôn Ngòi Kèn, Xã Liễu Đỏ, Huyện Lục Yên, Tĩnh Yên Bái, Việt Nam",▸ Khai thác khoáng sản,,,100.0,48.16,,
106,106,106,Công ty TNHH Bảo Lai Green,Công ty Bảo Lai Green,"100,00","47,54","Tầng 9, Tòa nhà Viettel, Số 70 đường Nguyễn Văn Cử, Phường Hồng Hải, Thành phố Hạ Long, Tĩnh Quảng Ninh, Việt Nam",▸ Cung cấp dịch vụ công viên vui chơi và công viên theo chủ đề,,,100.0,47.54,,
107,107,107,Công ty TNHH Kinh doanh và Thương mại Dịch vụ VinPro,Công ty VinPro,"100,00","100,00","Số 7, Đường Bằng Lăng 1, Khu đô thị Vinhomes Riverside, Phường Việt Hưng, Quận Long Biên, Thành phố Hà Nội, Việt Nam","▸ Bản lẻ thiết bị nghe nhìn, máy tính, phần mềm và thiết bị viên thông",,,100.0,100.0,,
