row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Công ty Vinbus,Công ty Vinbus,Công ty Vinbus,Công ty con,Lãi vay phải trả,624.724,-,,,624724.0,
Công ty Vinpearl,Công ty Vinpearl,Công ty Vinpearl,Công ty con,Lãi vay phải trả,124.912,-,,,124912.0,
Cửa Hội,Cửa Hội,Cửa Hội,,,,,,,,
Công ty VinAcademy,Cửa Hội > Công ty VinAcademy,Công ty VinAcademy,Công ty con,Lãi vay phải trả,71.937,3.472,,,71937.0,3472.0
Công ty Vinschool,Cửa Hội > Công ty Vinschool,Công ty Vinschool,Công ty con,Lãi vay phải trả,-,124.308,,,,124308.0
Các công ty khác,Cửa Hội > Các công ty khác,Các công ty khác,"Công ty con,công ty liên kết",Lãi vay phải trả,1.738,37.018,,,1738.0,37018.0
,,,,,823.311,164.798,,,823311.0,164798.0
